"adm_03","rowcacode3","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Garhanga","NER005006001",1983,340.882170358041,409.781633495075,83.8230885186993,-0.821962830940835
"Garhanga","NER005006001",1984,191.002302538041,409.781633495075,83.8230885186993,-2.61001276406355
"Garhanga","NER005006001",1985,371.718224908128,409.781633495075,83.8230885186993,-0.454092175074848
"Garhanga","NER005006001",1986,401.358012868041,409.781633495075,83.8230885186993,-0.100492844822285
"Garhanga","NER005006001",1987,349.209918478041,409.781633495075,83.8230885186993,-0.722613734323591
"Garhanga","NER005006001",NA,117.36889617,409.781633495075,83.8230885186993,-3.488451004282
"Garhanga","NER005006001",1988,484.920198028041,409.781633495075,83.8230885186993,0.896394607509646
"Garhanga","NER005006001",1989,487.967267628404,409.781633495075,83.8230885186993,0.93274580446755
"Garhanga","NER005006001",1990,332.770775768047,409.781633495075,83.8230885186993,-0.918730854325997
"Garhanga","NER005006001",1991,541.10750808811,409.781633495075,83.8230885186993,1.56670288477546
"Garhanga","NER005006001",1992,376.12615486811,409.781633495075,83.8230885186993,-0.401506067382108
"Garhanga","NER005006001",1993,308.442450958041,409.781633495075,83.8230885186993,-1.20896502774922
"Garhanga","NER005006001",1994,588.266158368041,409.781633495075,83.8230885186993,2.12930026830435
"Garhanga","NER005006001",1995,366.982414728111,409.781633495075,83.8230885186993,-0.510589856843764
"Garhanga","NER005006001",1996,362.175082958041,409.781633495075,83.8230885186993,-0.567940783122236
"Garhanga","NER005006001",1997,326.993297818041,409.781633495075,83.8230885186993,-0.987655515205291
"Garhanga","NER005006001",1998,490.030613278041,409.781633495075,83.8230885186993,0.95736128554919
"Garhanga","NER005006001",1999,518.082189348041,409.781633495075,83.8230885186993,1.29201342693076
"Garhanga","NER005006001",2000,362.203527938041,409.781633495075,83.8230885186993,-0.567601437716302
"Garhanga","NER005006001",2001,483.313664588041,409.781633495075,83.8230885186993,0.877228844610777
"Garhanga","NER005006001",2002,436.33037272804,409.781633495075,83.8230885186993,0.316723467270504
"Garhanga","NER005006001",2003,445.857846438041,409.781633495075,83.8230885186993,0.430385154979314
"Garhanga","NER005006001",2004,444.706196948041,409.781633495075,83.8230885186993,0.416646106343059
"Garhanga","NER005006001",2005,445.398258338041,409.781633495075,83.8230885186993,0.424902320737325
"Garhanga","NER005006001",2006,471.398612518041,409.781633495075,83.8230885186993,0.735083616123497
"Garhanga","NER005006001",2007,438.794290548041,409.781633495075,83.8230885186993,0.346117729204089
"Garhanga","NER005006001",2008,423.571700668041,409.781633495075,83.8230885186993,0.164513947370112
