"admin2Name","admin2Pcod","year","AnnualPrecip"
"Ville de Niamey","NE0801",1998,783.602920469086
"Ville de Niamey","NE0801",1999,578.659255282417
"Ville de Niamey","NE0801",2000,445.344694344127
"Ville de Niamey","NE0801",2001,471.813074651022
"Ville de Niamey","NE0801",2002,437.100315658054
"Ville de Niamey","NE0801",2003,466.706773281179
"Ville de Niamey","NE0801",2004,413.51704129911
"Ville de Niamey","NE0801",2005,517.782143857428
"Ville de Niamey","NE0801",2006,416.854552422596
"Ville de Niamey","NE0801",2007,507.806215924846
"Ville de Niamey","NE0801",2008,438.4101165428
"Ville de Niamey","NE0801",2009,416.561819522709
"Ville de Niamey","NE0801",2010,508.077938669662
"Ville de Niamey","NE0801",2011,326.52730012253
"Ville de Niamey","NE0801",2012,557.9011299393
"Ville de Niamey","NE0801",2013,467.273844930913
"Ville de Niamey","NE0801",2014,430.179740461968
"Ville de Niamey","NE0801",2015,503.37300025423
"Ville de Niamey","NE0801",2016,465.921468631546
"Ville de Niamey","NE0801",2017,511.892742887866
"Ville de Niamey","NE0801",2018,498.406297933921
"Ville de Niamey","NE0801",2019,461.72724112346
"Ville de Niamey","NE0801",2020,629.642543907869
"Ville de Niamey","NE0801",2021,481.235619526165
