"adm_03","rowcacode3","year","yeartotal_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Bazaga","NER005003002",1997,405.5069501,450.001263573333,81.5955649235392,-0.545303087429172
"Bazaga","NER005003002",1998,560.856212,450.001263573333,81.5955649235392,1.358590366162
"Bazaga","NER005003002",1999,633.6101722,450.001263573333,81.5955649235392,2.25023147763878
"Bazaga","NER005003002",2000,418.741489,450.001263573333,81.5955649235392,-0.383106295086332
"Bazaga","NER005003002",2001,394.8343674,450.001263573333,81.5955649235392,-0.676101651174652
"Bazaga","NER005003002",2002,454.7643181,450.001263573333,81.5955649235392,0.0583739389650651
"Bazaga","NER005003002",2003,492.195715,450.001263573333,81.5955649235392,0.517116971568318
"Bazaga","NER005003002",2004,439.990843,450.001263573333,81.5955649235392,-0.122683390729801
"Bazaga","NER005003002",2005,499.073948,450.001263573333,81.5955649235392,0.601413624290134
"Bazaga","NER005003002",2006,545.837889,450.001263573333,81.5955649235392,1.17453228636228
"Bazaga","NER005003002",2007,440.8997628,450.001263573333,81.5955649235392,-0.111544062252183
"Bazaga","NER005003002",2008,520.0780495,450.001263573333,81.5955649235392,0.858830819938971
"Bazaga","NER005003002",2009,314.6303863,450.001263573333,81.5955649235392,-1.65904700090238
"Bazaga","NER005003002",2010,528.146174,450.001263573333,81.5955649235392,0.957710268933047
"Bazaga","NER005003002",2011,390.429761,450.001263573333,81.5955649235392,-0.730082604724363
"Bazaga","NER005003002",2012,419.977052,450.001263573333,81.5955649235392,-0.367963768637035
"Bazaga","NER005003002",2013,370.8983772,450.001263573333,81.5955649235392,-0.969450808355311
"Bazaga","NER005003002",2014,500.972931,450.001263573333,81.5955649235392,0.624686739707369
"Bazaga","NER005003002",2015,533.0478557,450.001263573333,81.5955649235392,1.01778316265703
"Bazaga","NER005003002",2016,446.597961,450.001263573333,81.5955649235392,-0.0417094063448483
"Bazaga","NER005003002",2017,381.3547692,450.001263573333,81.5955649235392,-0.841301784449437
"Bazaga","NER005003002",2018,542.602212,450.001263573333,81.5955649235392,1.13487722664143
"Bazaga","NER005003002",2019,435.26785,450.001263573333,81.5955649235392,-0.180566352927878
"Bazaga","NER005003002",2020,684.180088,450.001263573333,81.5955649235392,2.86999452293895
"Bazaga","NER005003002",2021,431.2003349,450.001263573333,81.5955649235392,-0.230416061105174
"Tsernaoua","NER005003004",1981,416.394162,416.16759532,78.1619676809511,0.00289868188739619
"Tsernaoua","NER005003004",1982,328.974147,416.16759532,78.1619676809511,-1.11554827631662
"Tsernaoua","NER005003004",1983,318.0717736,416.16759532,78.1619676809511,-1.2550326537379
"Tsernaoua","NER005003004",1984,250.752639,416.16759532,78.1619676809511,-2.1163100319481
"Tsernaoua","NER005003004",1985,374.9864198,416.16759532,78.1619676809511,-0.526869739105049
"Tsernaoua","NER005003004",1986,410.6072566,416.16759532,78.1619676809511,-0.0711386737690218
"Tsernaoua","NER005003004",1987,322.5379994,416.16759532,78.1619676809511,-1.19789200167255
"Tsernaoua","NER005003004",1988,484.728209,416.16759532,78.1619676809511,0.877160794618902
"Tsernaoua","NER005003004",1989,443.931434,416.16759532,78.1619676809511,0.355209055039774
"Tsernaoua","NER005003004",1990,322.5669009,416.16759532,78.1619676809511,-1.19752223743993
"Tsernaoua","NER005003004",1991,475.7161653,416.16759532,78.1619676809511,0.761861193452435
"Tsernaoua","NER005003004",1992,404.7307779,416.16759532,78.1619676809511,-0.146322025395827
"Tsernaoua","NER005003004",1993,378.29051,416.16759532,78.1619676809511,-0.484597387243503
"Tsernaoua","NER005003004",1994,551.1580482,416.16759532,78.1619676809511,1.7270605754325
"Tsernaoua","NER005003004",1995,443.455442,416.16759532,78.1619676809511,0.349119239057365
"Tsernaoua","NER005003004",1996,404.389239,416.16759532,78.1619676809511,-0.150691655666577
"Tsernaoua","NER005003004",1997,350.874315,416.16759532,78.1619676809511,-0.835358707786378
"Tsernaoua","NER005003004",1998,503.632476,416.16759532,78.1619676809511,1.11902096729476
