"adm_03","rowcacode3","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Anzourou","NER006012001",1988,369.5919,299.3385,62.7885,1.11889
"Anzourou","NER006012001",1989,359.2778,299.3385,62.7885,0.9546232
"Anzourou","NER006012001",1990,233.7269,299.3385,62.7885,-1.044961
"Anzourou","NER006012001",1991,342.2999,299.3385,62.7885,0.6842252
"Anzourou","NER006012001",1992,297.2007,299.3385,62.7885,-0.0340475
"Anzourou","NER006012001",1993,268.3901,299.3385,62.7885,-0.4928981
"Anzourou","NER006012001",1994,396.7836,299.3385,62.7885,1.551958
"Anzourou","NER006012001",1995,329.6864,299.3385,62.7885,0.4833355
"Anzourou","NER006012001",1996,280.581,299.3385,62.7885,-0.298741
"Anzourou","NER006012001",1997,245.446,299.3385,62.7885,-0.858317
"Anzourou","NER006012001",1998,360.7572,299.3385,62.7885,0.9781844
"Anzourou","NER006012001",1999,382.7058,299.3385,62.7885,1.327748
"Anzourou","NER006012001",2000,316.1717,299.3385,62.7885,0.2680948
"Anzourou","NER006012001",2001,325.632,299.3385,62.7885,0.4187634
"Anzourou","NER006012001",2002,325.838,299.3385,62.7885,0.422044
"Anzourou","NER006012001",2003,369.2162,299.3385,62.7885,1.112906
"Anzourou","NER006012001",2004,287.8502,299.3385,62.7885,-0.1829681
"Anzourou","NER006012001",2005,392.0734,299.3385,62.7885,1.476941
"Anzourou","NER006012001",2006,260.051,299.3385,62.7885,-0.6257116
"Anzourou","NER006012001",2007,333.1927,299.3385,62.7885,0.5391794
"Anzourou","NER006012001",2008,321.1416,299.3385,62.7885,0.3472473
"Anzourou","NER006012001",2009,246.3148,299.3385,62.7885,-0.8444806
"Anzourou","NER006012001",2010,332.4346,299.3385,62.7885,0.5271059
"Anzourou","NER006012001",2011,273.8815,299.3385,62.7885,-0.4054399
"Anzourou","NER006012001",2012,400.1425,299.3385,62.7885,1.605455
"Anzourou","NER006012001",2013,349.0282,299.3385,62.7885,0.7913835
"Anzourou","NER006012001",2014,307.0038,299.3385,62.7885,0.1220817
"Anzourou","NER006012001",2015,366.3605,299.3385,62.7885,1.067425
"Anzourou","NER006012001",2016,391.9706,299.3385,62.7885,1.475305
"Anzourou","NER006012001",2017,326.8861,299.3385,62.7885,0.4387372
"Anzourou","NER006012001",2018,379.4778,299.3385,62.7885,1.276338
"Anzourou","NER006012001",2019,332.8218,299.3385,62.7885,0.5332719
"Anzourou","NER006012001",2020,480.9278,299.3385,62.7885,2.89208
"Anzourou","NER006012001",2021,281.7335,299.3385,62.7885,-0.2803847
"Anzourou","NER006012001",2022,1.520332,299.3385,62.7885,-4.743196
"Torodi","NER006013002",1981,553.1046,540.054,90.12793,0.1448009
"Torodi","NER006013002",1982,449.6872,540.054,90.12793,-1.00265
"Torodi","NER006013002",1983,472.261,540.054,90.12793,-0.752186
"Torodi","NER006013002",1984,376.7524,540.054,90.12793,-1.811886
"Torodi","NER006013002",1985,488.2249,540.054,90.12793,-0.5750618
"Torodi","NER006013002",1986,457.4342,540.054,90.12793,-0.916695
"Torodi","NER006013002",1987,449.3226,540.054,90.12793,-1.006696
"Torodi","NER006013002",1988,585.8962,540.054,90.12793,0.5086348
"Torodi","NER006013002",1989,578.4495,540.054,90.12793,0.426011
"Torodi","NER006013002",1990,486.0758,540.054,90.12793,-0.5989062
"Torodi","NER006013002",1991,494.4597,540.054,90.12793,-0.5058842
"Torodi","NER006013002",1992,570.0391,540.054,90.12793,0.332695
"Torodi","NER006013002",1993,502.2757,540.054,90.12793,-0.4191637
"Torodi","NER006013002",1994,763.0365,540.054,90.12793,2.474066
"Torodi","NER006013002",1995,530.5123,540.054,90.12793,-0.1058684
"Torodi","NER006013002",1996,516.2266,540.054,90.12793,-0.2643731
"Torodi","NER006013002",1997,444.3658,540.054,90.12793,-1.061693
"Torodi","NER006013002",1998,759.4781,540.054,90.12793,2.434585
"Torodi","NER006013002",1999,720.1644,540.054,90.12793,1.998386
"Torodi","NER006013002",2000,514.1524,540.054,90.12793,-0.2873875
"Torodi","NER006013002",2001,527.6561,540.054,90.12793,-0.1375587
"Torodi","NER006013002",2002,533.6823,540.054,90.12793,-0.07069589
"Torodi","NER006013002",2003,649.8109,540.054,90.12793,1.21779
"Torodi","NER006013002",2004,518.8496,540.054,90.12793,-0.23527
"Torodi","NER006013002",2005,626.0852,540.054,90.12793,0.9545447
"Torodi","NER006013002",2006,477.1612,540.054,90.12793,-0.6978168
"Torodi","NER006013002",2007,544.831,540.054,90.12793,0.05300272
"Torodi","NER006013002",2008,533.4978,540.054,90.12793,-0.07274382
"Torodi","NER006013002",2009,504.2741,540.054,90.12793,-0.3969897
"Torodi","NER006013002",2010,573.853,540.054,90.12793,0.3750108
