"admin2Name","admin2Pcod","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Gaya","NE0306",2010,792.671018271499,711.750285850701,102.820948240348,0.787006284280144
"Gaya","NE0306",2011,652.599321415902,711.750285850701,102.820948240348,-0.575281257828236
"Gaya","NE0306",2012,769.585624539105,711.750285850701,102.820948240348,0.562485949392446
"Gaya","NE0306",2013,645.331344041542,711.750285850701,102.820948240348,-0.645967022730638
"Gaya","NE0306",2014,623.243814876462,711.750285850701,102.820948240348,-0.860782481477913
"Gaya","NE0306",2015,643.045229863019,711.750285850701,102.820948240348,-0.668200956745523
"Gaya","NE0306",2016,681.583927709909,711.750285850701,102.820948240348,-0.293387278147615
"Gaya","NE0306",2017,730.115782995754,711.750285850701,102.820948240348,0.178616298131416
"Gaya","NE0306",2018,939.620407127461,711.750285850701,102.820948240348,2.21618381445096
"Gaya","NE0306",2019,773.476042768699,711.750285850701,102.820948240348,0.600322774438061
"Gaya","NE0306",2020,986.055715405263,711.750285850701,102.820948240348,2.66779711964299
"Gaya","NE0306",2021,701.822411096668,711.750285850701,102.820948240348,-0.0965549814890465
"Loga","NE0307",1981,511.983691476049,455.24144486332,68.9622856361652,0.822801130926731
"Loga","NE0307",1982,370.705181066294,455.24144486332,68.9622856361652,-1.22583326548987
"Loga","NE0307",1983,449.562989821374,455.24144486332,68.9622856361652,-0.0823414564868696
"Loga","NE0307",1984,265.274649382815,455.24144486332,68.9622856361652,-2.75464761250434
"Loga","NE0307",1985,385.7913738606,455.24144486332,68.9622856361652,-1.00707321925389
"Loga","NE0307",1986,472.864457870099,455.24144486332,68.9622856361652,0.255545663027403
"Loga","NE0307",1987,356.341431419761,455.24144486332,68.9622856361652,-1.43411739519975
"Loga","NE0307",1988,527.637413132419,455.24144486332,68.9622856361652,1.04979073128535
"Loga","NE0307",1989,404.845423305404,455.24144486332,68.9622856361652,-0.73077655551902
"Loga","NE0307",1990,401.496795171005,455.24144486332,68.9622856361652,-0.779333938783061
"Loga","NE0307",NA,2047.39258264181,455.24144486332,68.9622856361652,23.0872733276046
"Loga","NE0307",1991,553.605060562103,455.24144486332,68.9622856361652,1.42633926343066
"Loga","NE0307",1992,522.159550813846,455.24144486332,68.9622856361652,0.970358005585489
"Loga","NE0307",1993,393.363719458171,455.24144486332,68.9622856361652,-0.897269062855692
"Loga","NE0307",1994,599.377757300723,455.24144486332,68.9622856361652,2.09007446762778
"Loga","NE0307",1995,442.362778921849,455.24144486332,68.9622856361652,-0.186749406906502
"Loga","NE0307",1996,435.088299606078,455.24144486332,68.9622856361652,-0.292234299825363
"Loga","NE0307",1997,406.562030567598,455.24144486332,68.9622856361652,-0.705884583822341
"Loga","NE0307",1998,505.578697324471,455.24144486332,68.9622856361652,0.729924363683693
"Loga","NE0307",1999,552.992615858059,455.24144486332,68.9622856361652,1.41745839908004
"Loga","NE0307",2000,435.137407598188,455.24144486332,68.9622856361652,-0.291522200572029
"Loga","NE0307",2001,461.173162482469,455.24144486332,68.9622856361652,0.0860139359423754
"Loga","NE0307",2002,449.077780873787,455.24144486332,68.9622856361652,-0.0893773159151305
"Loga","NE0307",2003,465.500975809647,455.24144486332,68.9622856361652,0.148770169835369
"Loga","NE0307",2004,431.719928630872,455.24144486332,68.9622856361652,-0.341077967695904
"Loga","NE0307",2005,470.990087876989,455.24144486332,68.9622856361652,0.228366024536315
"Loga","NE0307",2006,480.439525763952,455.24144486332,68.9622856361652,0.365389294571439
"Loga","NE0307",2007,507.058005423439,455.24144486332,68.9622856361652,0.751375336274316
"Loga","NE0307",2008,456.823249131203,455.24144486332,68.9622856361652,0.0229372366836691
"Loga","NE0307",2009,412.276886239828,455.24144486332,68.9622856361652,-0.623015293462956
"Loga","NE0307",2010,529.452419150501,455.24144486332,68.9622856361652,1.07610955180208
"Loga","NE0307",2011,337.884117079832,455.24144486332,68.9622856361652,-1.70176099444625
"Loga","NE0307",2012,471.766776159522,455.24144486332,68.9622856361652,0.239628532374753
"Loga","NE0307",2013,437.508050656712,455.24144486332,68.9622856361652,-0.257146265426395
"Loga","NE0307",2014,426.906282586192,455.24144486332,68.9622856361652,-0.410879106104745
"Loga","NE0307",2015,482.610130507652,455.24144486332,68.9622856361652,0.396864538230732
"Loga","NE0307",2016,424.021308271286,455.24144486332,68.9622856361652,-0.4527131939441
"Loga","NE0307",2017,427.282655793332,455.24144486332,68.9622856361652,-0.405421438864343
