"admin2Name","admin2Pcod","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Aderbissinat","NE0101",1981,137.723379999046,134.291747683852,31.9143783046221,0.107526215376618
"Aderbissinat","NE0101",1982,129.248225848073,134.291747683852,31.9143783046221,-0.158032902525606
"Aderbissinat","NE0101",1983,102.431507946139,134.291747683852,31.9143783046221,-0.998303630846498
"Aderbissinat","NE0101",1984,63.7396164300754,134.291747683852,31.9143783046221,-2.21066914042186
"Aderbissinat","NE0101",1985,129.001074754687,134.291747683852,31.9143783046221,-0.165777095159617
"Aderbissinat","NE0101",1986,148.513005617123,134.291747683852,31.9143783046221,0.445606610209652
"Aderbissinat","NE0101",1987,96.8043906977338,134.291747683852,31.9143783046221,-1.1746228182264
"Aderbissinat","NE0101",1988,187.274814379041,134.291747683852,31.9143783046221,1.66016289552837
"Aderbissinat","NE0101",1989,134.248003276948,134.291747683852,31.9143783046221,-0.00137068021461276
"Aderbissinat","NE0101",1990,88.8947897420136,134.291747683852,31.9143783046221,-1.42246098321345
"Aderbissinat","NE0101",1991,134.455530806339,134.291747683852,31.9143783046221,0.00513195403412212
"Aderbissinat","NE0101",1992,126.113386714265,134.291747683852,31.9143783046221,-0.25625944806209
"Aderbissinat","NE0101",1993,120.735893506357,134.291747683852,31.9143783046221,-0.424756955880663
"Aderbissinat","NE0101",1994,180.746042606909,134.291747683852,31.9143783046221,1.45559141023058
"Aderbissinat","NE0101",1995,106.703850722751,134.291747683852,31.9143783046221,-0.864434729004436
"Aderbissinat","NE0101",1996,99.4706481545346,134.291747683852,31.9143783046221,-1.09107873563919
"Aderbissinat","NE0101",1997,132.163301161719,134.291747683852,31.9143783046221,-0.0666924012060313
"Aderbissinat","NE0101",1998,190.995338207537,134.291747683852,31.9143783046221,1.77674119114746
"Aderbissinat","NE0101",1999,205.196986041487,134.291747683852,31.9143783046221,2.22173334165704
"Aderbissinat","NE0101",2000,115.771657072994,134.291747683852,31.9143783046221,-0.580305542350984
"Aderbissinat","NE0101",2001,136.553921630473,134.291747683852,31.9143783046221,0.0708825948300973
"Aderbissinat","NE0101",2002,150.005537736644,134.291747683852,31.9143783046221,0.492373371738722
"Aderbissinat","NE0101",2003,172.125960340417,134.291747683852,31.9143783046221,1.18549113805189
"Aderbissinat","NE0101",2004,115.943729982253,134.291747683852,31.9143783046221,-0.574913837470613
"Aderbissinat","NE0101",2005,144.263001616582,134.291747683852,31.9143783046221,0.312437667986326
"Aderbissinat","NE0101",2006,123.915010517459,134.291747683852,31.9143783046221,-0.325143014454084
"Aderbissinat","NE0101",2007,143.211491981544,134.291747683852,31.9143783046221,0.279489834097749
"Aderbissinat","NE0101",2008,136.997409774189,134.291747683852,31.9143783046221,0.0847787810406707
"Aderbissinat","NE0101",2009,108.657163861292,134.291747683852,31.9143783046221,-0.803229929089595
"Aderbissinat","NE0101",2010,166.847759388939,134.291747683852,31.9143783046221,1.02010483783642
"Aderbissinat","NE0101",2011,132.813469539032,134.291747683852,31.9143783046221,-0.0463201297769506
"Aderbissinat","NE0101",2012,150.546084056774,134.291747683852,31.9143783046221,0.50931076324829
"Aderbissinat","NE0101",2013,133.393580287142,134.291747683852,31.9143783046221,-0.0281430328404879
"Aderbissinat","NE0101",2014,119.632960916355,134.291747683852,31.9143783046221,-0.459316068374542
"Aderbissinat","NE0101",2015,153.897926446556,134.291747683852,31.9143783046221,0.614336853927184
"Aderbissinat","NE0101",2016,133.652126145243,134.291747683852,31.9143783046221,-0.0200417984804105
"Aderbissinat","NE0101",2017,117.459348463148,134.291747683852,31.9143783046221,-0.527423691605069
"Aderbissinat","NE0101",2018,161.989161534163,134.291747683852,31.9143783046221,0.867866313607613
"Aderbissinat","NE0101",2019,143.921945857404,134.291747683852,31.9143783046221,0.301751081648272
"Aderbissinat","NE0101",2020,160.449424190556,134.291747683852,31.9143783046221,0.819620431174615
"Aderbissinat","NE0101",2021,126.280827629362,134.291747683852,31.9143783046221,-0.251012881342263
"Aderbissinat","NE0101",2022,1.16514101913489,134.291747683852,31.9143783046221,-4.17136769496265
"Arlit","NE0102",1981,69.1007004218777,62.8106785717328,18.8435815957179,0.333801820964557
"Arlit","NE0102",1982,45.0454518868308,62.8106785717328,18.8435815957179,-0.942773357318606
"Arlit","NE0102",1983,40.1378503717691,62.8106785717328,18.8435815957179,-1.20321224947576
"Arlit","NE0102",1984,35.1330841816909,62.8106785717328,18.8435815957179,-1.46880752204409
"Arlit","NE0102",1985,50.9728626632194,62.8106785717328,18.8435815957179,-0.628214750385006
"Arlit","NE0102",1986,60.8867046431042,62.8106785717328,18.8435815957179,-0.102102348157943
"Arlit","NE0102",1987,47.2749146948767,62.8106785717328,18.8435815957179,-0.824459182451096
"Arlit","NE0102",1988,68.5130645434934,62.8106785717328,18.8435815957179,0.3026168853726
"Arlit","NE0102",1989,68.3916042225277,62.8106785717328,18.8435815957179,0.296171172260752
"Arlit","NE0102",1990,37.3819692277965,62.8106785717328,18.8435815957179,-1.34946263876475
"Arlit","NE0102",1991,65.9651289488839,62.8106785717328,18.8435815957179,0.167401847739388
"Arlit","NE0102",1992,61.7995871202095,62.8106785717328,18.8435815957179,-0.0536570739690527
"Arlit","NE0102",1993,44.3380986612404,62.8106785717328,18.8435815957179,-0.980311509075866
"Arlit","NE0102",1994,86.0241609508083,62.8106785717328,18.8435815957179,1.23190393828053
"Arlit","NE0102",1995,54.0382928769608,62.8106785717328,18.8435815957179,-0.465537066306203
