"adm_03","rowcacode3","year","total_precip","median_precip","sd_precip"
"Korgom","NER004009004",1981,420.439719042392,0.480033919215202,12.1942896512469
"Korgom","NER004009004",1982,388.207180687634,0.532380566000938,12.0303264625469
"Korgom","NER004009004",1983,340.960761117942,0.353623062372208,9.74227984105091
"Korgom","NER004009004",1984,236.625936802306,0.359545946121216,8.21100469416055
"Korgom","NER004009004",1985,352.56008583919,0.427363365888596,9.46208662878167
"Korgom","NER004009004",1986,404.045764632761,0.380953624844551,10.0164354867267
"Korgom","NER004009004",1987,267.194170137105,0.36538203060627,7.08303732551028
"Korgom","NER004009004",NA,168.312274721122,0.6561373605609,83.2833056957525
"Korgom","NER004009004",1988,432.785028763994,0.397710368037223,11.6617390606528
"Korgom","NER004009004",1989,425.32533287289,0.35199661552906,11.4862736944022
"Korgom","NER004009004",1990,390.043342713227,0.336036965250969,9.98463201152207
"Korgom","NER004009004",1991,395.637318884375,0.342734351754189,9.07388460114042
"Korgom","NER004009004",1992,427.832129373248,0.342175737023353,10.0728721032848
"Korgom","NER004009004",1993,349.325722016347,0.358180418610573,9.63372770049416
"Korgom","NER004009004",1994,524.135354897827,0.438189953565598,14.3562358253751
"Korgom","NER004009004",1995,428.967187153437,0.317041233181953,10.0047084767887
"Korgom","NER004009004",1996,386.377238575822,0.329103723168373,9.76229937704536
"Korgom","NER004009004",1997,429.065680436342,0.363808065652848,10.1236405464566
"Korgom","NER004009004",1998,516.771454792554,0.520732179284096,13.9120358339496
"Korgom","NER004009004",1999,530.621987283359,0.405630439519883,12.8966523903869
"Korgom","NER004009004",2000,444.448605826095,0.336335837841034,11.1495883969239
"Korgom","NER004009004",2001,579.108191479822,0.328032046556473,14.2904583464358
"Korgom","NER004009004",2002,516.77188087692,0.366165533661842,11.9540632131847
"Korgom","NER004009004",2003,533.752713921591,0.492615774273872,12.9293177324457
"Korgom","NER004009004",2004,496.747991190838,0.334370210766792,13.038098799438
"Korgom","NER004009004",2005,501.002494611774,0.359730452299118,12.5577521028654
"Korgom","NER004009004",2006,452.470573118539,0.365453034639359,12.3495069399107
"Korgom","NER004009004",2007,390.657033039401,0.371485665440559,10.410533224864
"Korgom","NER004009004",2008,512.123928916331,0.36201910674572,14.3557506313323
"Korgom","NER004009004",2009,370.955091104282,0.501946032047272,8.30488563975919
"Korgom","NER004009004",2010,520.736470378855,0.4405417740345,12.8056857643058
"Korgom","NER004009004",2011,466.213937035367,0.368696495890617,12.415612379672
"Korgom","NER004009004",2012,535.346175223154,0.416104286909104,12.3107118472855
"Korgom","NER004009004",2013,460.73247373766,0.360384777188301,12.1713003526002
"Korgom","NER004009004",2014,432.009487460862,0.430149734020233,10.4512316694622
"Korgom","NER004009004",2015,415.641187381339,0.351896643638611,10.9558387780125
"Korgom","NER004009004",2016,408.464010942167,0.474344983696938,9.26951118265586
"Korgom","NER004009004",2017,376.865250028859,0.353826746344566,9.24632781152484
"Korgom","NER004009004",2018,544.138995876234,0.39634907245636,14.1973302804805
