"adm_03","rowcacode3","year","yeartotal_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Tabalak","NER005001004",1987,226.541114151478,291.434040489793,67.5087261114341,-0.961252419890113
"Tabalak","NER005001004",1988,406.41044357419,291.434040489793,67.5087261114341,1.70313394589331
"Tabalak","NER005001004",1989,334.736683189869,291.434040489793,67.5087261114341,0.641437710268715
"Tabalak","NER005001004",1990,211.999250173569,291.434040489793,67.5087261114341,-1.17665959486636
"Tabalak","NER005001004",1991,338.270905077458,291.434040489793,67.5087261114341,0.693789785195368
"Tabalak","NER005001004",1992,256.401253223419,291.434040489793,67.5087261114341,-0.518937169819296
"Tabalak","NER005001004",1993,203.350349843502,291.434040489793,67.5087261114341,-1.30477488941051
"Tabalak","NER005001004",1994,446.838707089424,291.434040489793,67.5087261114341,2.30199376511876
"Tabalak","NER005001004",1995,282.39167702198,291.434040489793,67.5087261114341,-0.133943624604718
"Tabalak","NER005001004",1996,221.459852993488,291.434040489793,67.5087261114341,-1.03652063261867
"Tabalak","NER005001004",1997,215.767330825329,291.434040489793,67.5087261114341,-1.12084339348314
"Tabalak","NER005001004",1998,352.490868449211,291.434040489793,67.5087261114341,0.90442867872568
"Tabalak","NER005001004",1999,382.219075143337,291.434040489793,67.5087261114341,1.34478962769478
"Tabalak","NER005001004",2000,256.143354833126,291.434040489793,67.5087261114341,-0.522757392850428
"Tabalak","NER005001004",2001,332.078169703484,291.434040489793,67.5087261114341,0.602057416201293
"Tabalak","NER005001004",2002,298.331616938114,291.434040489793,67.5087261114341,0.102173109250137
"Tabalak","NER005001004",2003,339.774484694004,291.434040489793,67.5087261114341,0.716062159496498
"Tabalak","NER005001004",2004,260.504413843155,291.434040489793,67.5087261114341,-0.458157462423206
"Tabalak","NER005001004",2005,334.275486588478,291.434040489793,67.5087261114341,0.634606051193565
"Tabalak","NER005001004",2006,337.999007284641,291.434040489793,67.5087261114341,0.689762190416473
"Tabalak","NER005001004",2007,300.163667619228,291.434040489793,67.5087261114341,0.129311092539737
"Tabalak","NER005001004",2008,343.474826991558,291.434040489793,67.5087261114341,0.770874959421741
"Tabalak","NER005001004",2009,260.780312001705,291.434040489793,67.5087261114341,-0.454070610627262
"Tabalak","NER005001004",2010,323.441382169724,291.434040489793,67.5087261114341,0.474121547295936
"Tabalak","NER005001004",2011,249.730626046657,291.434040489793,67.5087261114341,-0.617748502235061
"Tabalak","NER005001004",2012,315.598136305809,291.434040489793,67.5087261114341,0.357940331685852
"Tabalak","NER005001004",2013,263.467295587063,291.434040489793,67.5087261114341,-0.41426859183458
"Tabalak","NER005001004",2014,318.676818490028,291.434040489793,67.5087261114341,0.403544542601305
"Tabalak","NER005001004",2015,262.133046507836,291.434040489793,67.5087261114341,-0.43403268984207
"Tabalak","NER005001004",2016,298.581992387771,291.434040489793,67.5087261114341,0.10588189571493
"Tabalak","NER005001004",2017,265.013043761253,291.434040489793,67.5087261114341,-0.391371578911553
"Tabalak","NER005001004",2018,355.755726218224,291.434040489793,67.5087261114341,0.952790689936251
"Tabalak","NER005001004",2019,237.552225589752,291.434040489793,67.5087261114341,-0.798145928736677
"Tabalak","NER005001004",2020,388.787595391273,291.434040489793,67.5087261114341,1.44208846039818
"Tabalak","NER005001004",2021,325.873577594757,291.434040489793,67.5087261114341,0.510149414582586
"Akoubounou","NER005001002",1981,229.090518676207,273.505930838954,67.2864129138629,-0.660094813192159
"Akoubounou","NER005001002",1982,229.093129709719,273.505930838954,67.2864129138629,-0.660056008426094
"Akoubounou","NER005001002",1983,248.184287448275,273.505930838954,67.2864129138629,-0.376326249150695
"Akoubounou","NER005001002",1984,98.4219490750528,273.505930838954,67.2864129138629,-2.60207037619966
"Akoubounou","NER005001002",1985,227.239009647007,273.505930838954,67.2864129138629,-0.687611646814573
"Akoubounou","NER005001002",1986,319.181387824865,273.505930838954,67.2864129138629,0.678821399565222
"Akoubounou","NER005001002",1987,199.858645934261,273.505930838954,67.2864129138629,-1.0945342709675
"Akoubounou","NER005001002",1988,380.494286961563,273.505930838954,67.2864129138629,1.59004398495088
"Akoubounou","NER005001002",1989,318.764937268185,273.505930838954,67.2864129138629,0.672632177422948
"Akoubounou","NER005001002",1990,214.508731846647,273.505930838954,67.2864129138629,-0.876807017009997
"Akoubounou","NER005001002",1991,322.625466281769,273.505930838954,67.2864129138629,0.730006747509287
"Akoubounou","NER005001002",1992,241.732675099934,273.505930838954,67.2864129138629,-0.472209088924003
"Akoubounou","NER005001002",1993,197.068475276428,273.505930838954,67.2864129138629,-1.13600134488337
"Akoubounou","NER005001002",1994,407.524040308068,273.505930838954,67.2864129138629,1.99175589343243
"Akoubounou","NER005001002",1995,258.42474373659,273.505930838954,67.2864129138629,-0.224134211488877
"Akoubounou","NER005001002",1996,209.374513426972,273.505930838954,67.2864129138629,-0.953110957097386
"Akoubounou","NER005001002",1997,208.589698545555,273.505930838954,67.2864129138629,-0.964774751427181
"Akoubounou","NER005001002",1998,330.677628500505,273.505930838954,67.2864129138629,0.849676705678157
"Akoubounou","NER005001002",1999,387.352753041649,273.505930838954,67.2864129138629,1.69197342037593
"Akoubounou","NER005001002",2000,227.858194674114,273.505930838954,67.2864129138629,-0.678409417117779
"Akoubounou","NER005001002",2001,320.221896106032,273.505930838954,67.2864129138629,0.694285268660147
"Akoubounou","NER005001002",2002,274.406166464882,273.505930838954,67.2864129138629,0.0133791591339743
"Akoubounou","NER005001002",2003,339.514061952641,273.505930838954,67.2864129138629,0.981002378566206
"Akoubounou","NER005001002",2004,247.03640674876,273.505930838954,67.2864129138629,-0.393385870102469
"Akoubounou","NER005001002",2005,321.540853699677,273.505930838954,67.2864129138629,0.713887407287051
"Akoubounou","NER005001002",2006,319.303446064807,273.505930838954,67.2864129138629,0.680635409774062
"Akoubounou","NER005001002",2007,283.990245599653,273.505930838954,67.2864129138629,0.155816223612946
"Akoubounou","NER005001002",2008,309.706224094946,273.505930838954,67.2864129138629,0.538003018563852
"Akoubounou","NER005001002",2009,233.705769656424,273.505930838954,67.2864129138629,-0.591503684904111
"Akoubounou","NER005001002",2010,299.68778149742,273.505930838954,67.2864129138629,0.389110513172752
"Akoubounou","NER005001002",2011,232.614606896174,273.505930838954,67.2864129138629,-0.607720372835554
"Akoubounou","NER005001002",2012,295.742569074949,273.505930838954,67.2864129138629,0.330477391690678
"Akoubounou","NER005001002",2013,242.361467260585,273.505930838954,67.2864129138629,-0.462864079531759
"Akoubounou","NER005001002",2014,297.283333387617,273.505930838954,67.2864129138629,0.353375986606717
"Akoubounou","NER005001002",2015,238.085534599104,273.505930838954,67.2864129138629,-0.526412312768012
"Akoubounou","NER005001002",2016,270.174505565018,273.505930838954,67.2864129138629,-0.049511114200724
"Akoubounou","NER005001002",2017,247.442328785208,273.505930838954,67.2864129138629,-0.387353121158515
"Akoubounou","NER005001002",2018,300.702864323474,273.505930838954,67.2864129138629,0.404196513185156
"Akoubounou","NER005001002",2019,230.469329572801,273.505930838954,67.2864129138629,-0.639603144266974
"Akoubounou","NER005001002",2020,346.316729388857,273.505930838954,67.2864129138629,1.0821025433933
"Akoubounou","NER005001002",2021,314.368137261911,273.505930838954,67.2864129138629,0.607287632872741
"Abalak","NER005001001",1981,192.292508336876,218.382542148937,56.1301299492605,-0.464813351325666
"Abalak","NER005001001",1982,184.895387136821,218.382542148937,56.1301299492605,-0.596598565554498
"Abalak","NER005001001",1983,193.866423997796,218.382542148937,56.1301299492605,-0.436772873558323
"Abalak","NER005001001",1984,74.1696830442411,218.382542148937,56.1301299492605,-2.5692593128692
"Abalak","NER005001001",1985,183.195357800594,218.382542148937,56.1301299492605,-0.626885852217881
"Abalak","NER005001001",1986,236.793617963225,218.382542148937,56.1301299492605,0.328007004988788
"Abalak","NER005001001",1987,171.608506133228,218.382542148937,56.1301299492605,-0.833314229950842
"Abalak","NER005001001",1988,292.853032493413,218.382542148937,56.1301299492605,1.32674715721831
"Abalak","NER005001001",1989,254.181967132754,218.382542148937,56.1301299492605,0.637793374363791
"Abalak","NER005001001",1990,147.054161304724,218.382542148937,56.1301299492605,-1.27076814018943
"Abalak","NER005001001",1991,197.494777584072,218.382542148937,56.1301299492605,-0.372131056595569
"Abalak","NER005001001",1992,203.61960074478,218.382542148937,56.1301299492605,-0.263012777941228
"Abalak","NER005001001",1993,171.250431065524,218.382542148937,56.1301299492605,-0.839693603524856
"Abalak","NER005001001",1994,336.99067369457,218.382542148937,56.1301299492605,2.11309205328494
"Abalak","NER005001001",1995,202.918083960587,218.382542148937,56.1301299492605,-0.275510821056869
"Abalak","NER005001001",1996,179.759737455692,218.382542148937,56.1301299492605,-0.688093983180848
"Abalak","NER005001001",1997,177.984324053174,218.382542148937,56.1301299492605,-0.719724293036219
"Abalak","NER005001001",1998,289.745848532177,218.382542148937,56.1301299492605,1.27139036463571
"Abalak","NER005001001",1999,338.366849579659,218.382542148937,56.1301299492605,2.13760964991856
"Abalak","NER005001001",2000,180.696565947874,218.382542148937,56.1301299492605,-0.671403687023878
"Abalak","NER005001001",2001,258.576995071894,218.382542148937,56.1301299492605,0.716094064975277
"Abalak","NER005001001",2002,225.678471111439,218.382542148937,56.1301299492605,0.129982399276417
"Abalak","NER005001001",2003,280.864305549654,218.382542148937,56.1301299492605,1.11315907262638
"Abalak","NER005001001",2004,191.722050555457,218.382542148937,56.1301299492605,-0.47497648085939
"Abalak","NER005001001",2005,259.45235197559,218.382542148937,56.1301299492605,0.731689199076839
"Abalak","NER005001001",2006,222.188982123928,218.382542148937,56.1301299492605,0.0678145583919412
"Abalak","NER005001001",2007,220.569754035298,218.382542148937,56.1301299492605,0.0389668060333748
"Abalak","NER005001001",2008,242.617787543522,218.382542148937,56.1301299492605,0.431768916560374
"Abalak","NER005001001",2009,183.369629549001,218.382542148937,56.1301299492605,-0.623781071442142
"Abalak","NER005001001",2010,256.698398990544,218.382542148937,56.1301299492605,0.682625478976141
"Abalak","NER005001001",2011,204.357288696183,218.382542148937,56.1301299492605,-0.249870318587038
"Abalak","NER005001001",2012,243.289977511967,218.382542148937,56.1301299492605,0.443744480647834
"Abalak","NER005001001",2013,210.681585544799,218.382542148937,56.1301299492605,-0.137198267866115
"Abalak","NER005001001",2014,219.099210538758,218.382542148937,56.1301299492605,0.0127679802357289
"Abalak","NER005001001",2015,197.163791905102,218.382542148937,56.1301299492605,-0.378027812567263
"Abalak","NER005001001",2016,208.786415191151,218.382542148937,56.1301299492605,-0.170962136849864
"Abalak","NER005001001",2017,209.722796207448,218.382542148937,56.1301299492605,-0.1542798128085
"Abalak","NER005001001",2018,251.543138121868,218.382542148937,56.1301299492605,0.590780673461951
"Abalak","NER005001001",2019,202.475920060562,218.382542148937,56.1301299492605,-0.283388299702034
"Abalak","NER005001001",2020,249.712519701639,218.382542148937,56.1301299492605,0.558166845168957
"Abalak","NER005001001",2021,258.028542287075,218.382542148937,56.1301299492605,0.706322970817579
"Azeye","NER005001003",1981,247.120506292947,287.42564003812,69.6692125384422,-0.578521448379124
"Azeye","NER005001003",1982,230.844952044536,287.42564003812,69.6692125384422,-0.812133307267738
"Azeye","NER005001003",1983,255.130999216769,287.42564003812,69.6692125384422,-0.463542498108921
"Azeye","NER005001003",1984,115.035590177496,287.42564003812,69.6692125384422,-2.47440789955106
"Azeye","NER005001003",1985,246.723217250758,287.42564003812,69.6692125384422,-0.584223953513217
"Azeye","NER005001003",1986,276.321615545996,287.42564003812,69.6692125384422,-0.159382086972736
"Azeye","NER005001003",1987,231.784565254004,287.42564003812,69.6692125384422,-0.79864652917404
"Azeye","NER005001003",1988,375.227719726693,287.42564003812,69.6692125384422,1.26027087847629
"Azeye","NER005001003",1989,350.28228569,287.42564003812,69.6692125384422,0.902215531963959
"Azeye","NER005001003",1990,218.031122649517,287.42564003812,69.6692125384422,-0.996057151504504
"Azeye","NER005001003",1991,336.845324155142,287.42564003812,69.6692125384422,0.709347534102723
"Azeye","NER005001003",1992,249.747337276436,287.42564003812,69.6692125384422,-0.540817118334631
"Azeye","NER005001003",1993,199.220034342452,287.42564003812,69.6692125384422,-1.26606290615094
