"admin2Name","admin2Pcod","year","yeartotal_precip"
"Dogondoutchi","NE0303",2010,445.306272105842
"Dogondoutchi","NE0303",2011,287.512421900648
"Dogondoutchi","NE0303",2012,402.618954089887
"Dogondoutchi","NE0303",2013,356.845368640577
"Dogondoutchi","NE0303",2014,398.717027584359
"Dogondoutchi","NE0303",2015,428.160458789904
"Dogondoutchi","NE0303",2016,352.992062936824
"Dogondoutchi","NE0303",2017,319.444967788423
"Dogondoutchi","NE0303",2018,414.856463373741
"Dogondoutchi","NE0303",2019,346.904820807237
"Dogondoutchi","NE0303",2020,559.68695295173
"Dogondoutchi","NE0303",2021,368.725405496162
"Dosso","NE0304",1981,496.520873552315
"Dosso","NE0304",1982,413.087816827447
"Dosso","NE0304",1983,446.231636202174
"Dosso","NE0304",1984,313.796899757838
"Dosso","NE0304",1985,509.723866426161
"Dosso","NE0304",1986,500.01602845439
"Dosso","NE0304",1987,426.834706401734
"Dosso","NE0304",1988,601.540827454978
"Dosso","NE0304",1989,525.520743581425
"Dosso","NE0304",1990,465.386955891219
"Dosso","NE0304",1991,471.655431396561
"Dosso","NE0304",1992,578.069471595728
"Dosso","NE0304",1993,452.25440120369
"Dosso","NE0304",1994,730.223560411347
"Dosso","NE0304",1995,464.038393134556
"Dosso","NE0304",1996,473.640640895185
"Dosso","NE0304",1997,437.47167283003
"Dosso","NE0304",1998,548.594288549163
"Dosso","NE0304",1999,622.26121106573
"Dosso","NE0304",2000,511.723487425805
"Dosso","NE0304",2001,518.559821935617
"Dosso","NE0304",2002,570.428810425434
"Dosso","NE0304",2003,593.944472788921
"Dosso","NE0304",2004,459.29399345706
"Dosso","NE0304",2005,538.117812872262
"Dosso","NE0304",2006,546.122792433025
"Dosso","NE0304",2007,564.984832713984
"Dosso","NE0304",2008,512.59063408565
"Dosso","NE0304",2009,472.341889005155
"Dosso","NE0304",2010,547.339394469031
"Dosso","NE0304",2011,425.244538373214
"Dosso","NE0304",2012,563.280798695127
"Dosso","NE0304",2013,471.667185062611
"Dosso","NE0304",2014,484.146488756602
"Dosso","NE0304",2015,536.01818298325
"Dosso","NE0304",2016,447.274819262807
"Dosso","NE0304",2017,462.392203634844
"Dosso","NE0304",2018,566.345157721294
"Dosso","NE0304",2019,495.76844430711
"Dosso","NE0304",2020,736.308363569443
"Dosso","NE0304",2021,510.463578761706
"Falmey","NE0305",1981,506.380802847317
"Falmey","NE0305",1982,486.275275280524
"Falmey","NE0305",1983,457.647147729809
"Falmey","NE0305",1984,389.644501578773
"Falmey","NE0305",1985,562.695386588053
"Falmey","NE0305",1986,628.138597290261
"Falmey","NE0305",1987,507.395631414518
"Falmey","NE0305",1988,758.595331759617
"Falmey","NE0305",1989,585.558441239679
"Falmey","NE0305",1990,540.847950415456
"Falmey","NE0305",1991,501.812404834835
"Falmey","NE0305",1992,624.648303030765
"Falmey","NE0305",1993,500.788056557635
"Falmey","NE0305",1994,861.061744877394
"Falmey","NE0305",1995,547.109597585317
"Falmey","NE0305",1996,525.263929133976
"Falmey","NE0305",1997,442.442665098092
"Falmey","NE0305",1998,621.302052638268
"Falmey","NE0305",1999,667.75221309867
"Falmey","NE0305",2000,553.351188721532
"Falmey","NE0305",2001,582.395405758113
"Falmey","NE0305",2002,666.99553148597
"Falmey","NE0305",2003,720.249986381417
"Falmey","NE0305",2004,540.975640052767
"Falmey","NE0305",2005,632.051617754255
"Falmey","NE0305",2006,569.869300383
"Falmey","NE0305",2007,609.056948199385
"Falmey","NE0305",2008,591.870999654203
"Falmey","NE0305",2009,510.441444188081
"Falmey","NE0305",2010,628.679965213388
"Falmey","NE0305",2011,486.883558164756
"Falmey","NE0305",2012,644.437297072662
"Falmey","NE0305",2013,543.916456476994
"Falmey","NE0305",2014,557.076617940303
"Falmey","NE0305",2015,578.303944696429
"Falmey","NE0305",2016,543.075179441324
"Falmey","NE0305",2017,543.190585760408
"Falmey","NE0305",2018,646.715845588839
"Falmey","NE0305",2019,593.264449264609
"Falmey","NE0305",2020,828.43673864372
"Falmey","NE0305",2021,630.186805353705
"Gaya","NE0306",1981,594.260966835644
"Gaya","NE0306",1982,507.84790714291
"Gaya","NE0306",1983,522.22818541837
"Gaya","NE0306",1984,364.409821871968
"Gaya","NE0306",1985,621.212659861327
"Gaya","NE0306",1986,629.02305387502
"Gaya","NE0306",1987,526.104501508476
"Gaya","NE0306",1988,761.489102430355
"Gaya","NE0306",1989,641.252896622537
"Gaya","NE0306",1990,543.907535384439
"Gaya","NE0306",1991,499.697482129101
"Gaya","NE0306",1992,641.325951846389
"Gaya","NE0306",1993,570.618217201394
"Gaya","NE0306",1994,861.05890906626
"Gaya","NE0306",1995,601.168572144131
"Gaya","NE0306",1996,611.334220025749
"Gaya","NE0306",1997,505.166894829082
"Gaya","NE0306",1998,702.700732540606
"Gaya","NE0306",1999,718.4394977309
"Gaya","NE0306",2000,577.695103484225
"Gaya","NE0306",2001,709.568370878925
"Gaya","NE0306",2002,709.742842470683
"Gaya","NE0306",2003,767.204950967439
"Gaya","NE0306",2004,543.760371082858
"Gaya","NE0306",2005,678.57653612145
"Gaya","NE0306",2006,687.986775214959
"Gaya","NE0306",2007,696.6707790911
"Gaya","NE0306",2008,600.657559810407
"Gaya","NE0306",2009,603.860574630406
"Gaya","NE0306",2010,612.53056081828
"Gaya","NE0306",2011,567.419608921053
"Gaya","NE0306",2012,652.0002218441
"Gaya","NE0306",2013,555.368963835347
"Gaya","NE0306",2014,526.372549898812
"Gaya","NE0306",2015,578.948014714807
"Gaya","NE0306",2016,577.146258242908
"Gaya","NE0306",2017,593.668204641058
"Gaya","NE0306",2018,827.78601838037
"Gaya","NE0306",2019,597.617582225215
"Gaya","NE0306",2020,877.454810152698
"Gaya","NE0306",2021,658.402248363263
"Loga","NE0307",1981,445.776639577458
"Loga","NE0307",1982,346.968200327031
"Loga","NE0307",1983,422.075871324771
"Loga","NE0307",1984,231.215147554944
"Loga","NE0307",1985,376.680207733073
"Loga","NE0307",1986,442.588006422742
"Loga","NE0307",1987,343.431283298024
"Loga","NE0307",1988,513.372736904013
"Loga","NE0307",1989,378.462878479906
"Loga","NE0307",1990,352.841958269515
"Loga","NE0307",1991,404.923267265751
"Loga","NE0307",1992,494.646578984365
"Loga","NE0307",1993,380.593797674638
"Loga","NE0307",1994,571.81019913726
"Loga","NE0307",1995,423.557102592494
"Loga","NE0307",1996,414.022956495832
"Loga","NE0307",1997,382.911382084721
"Loga","NE0307",1998,475.885806446711
"Loga","NE0307",1999,522.992176878277
"Loga","NE0307",2000,413.420559764246
"Loga","NE0307",2001,440.216477182633
"Loga","NE0307",2002,415.015926382805
"Loga","NE0307",2003,442.241897532414
"Loga","NE0307",2004,398.279599326879
"Loga","NE0307",2005,429.375171048101
"Loga","NE0307",2006,454.846839024299
"Loga","NE0307",2007,483.350950417596
"Loga","NE0307",2008,419.93708800967
"Loga","NE0307",2009,384.477956246843
"Loga","NE0307",2010,471.534021343543
"Loga","NE0307",2011,312.978135776319
"Loga","NE0307",2012,433.847367698987
"Loga","NE0307",2013,405.786526264291
"Loga","NE0307",2014,382.588227132165
"Loga","NE0307",2015,461.956902042475
"Loga","NE0307",2016,360.942888323194
"Loga","NE0307",2017,373.328012490333
"Loga","NE0307",2018,423.164525171043
"Loga","NE0307",2019,379.124644487044
"Loga","NE0307",2020,582.467954779003
"Loga","NE0307",2021,405.040785808576
"Tibiri","NE0308",1981,512.10154848128
"Tibiri","NE0308",1982,443.062802002756
"Tibiri","NE0308",1983,404.180349395997
"Tibiri","NE0308",1984,253.116791486307
"Tibiri","NE0308",1985,473.511013909578
"Tibiri","NE0308",1986,480.879659603737
"Tibiri","NE0308",1987,413.019328146131
"Tibiri","NE0308",1988,541.944506632939
"Tibiri","NE0308",1989,505.080490421838
"Tibiri","NE0308",1990,411.366804963743
"Tibiri","NE0308",1991,500.869055539172
"Tibiri","NE0308",1992,562.877506537792
"Tibiri","NE0308",1993,437.077541971904
"Tibiri","NE0308",1994,698.850430201662
"Tibiri","NE0308",1995,472.63182486852
"Tibiri","NE0308",1996,503.702320385585
"Tibiri","NE0308",1997,457.809676631077
"Tibiri","NE0308",1998,521.084952739109
"Tibiri","NE0308",1999,625.913184371829
"Tibiri","NE0308",2000,524.97654308326
"Tibiri","NE0308",2001,466.98495155274
"Tibiri","NE0308",2002,553.78849398673
"Tibiri","NE0308",2003,599.529474129189
"Tibiri","NE0308",2004,468.816244506803
"Tibiri","NE0308",2005,508.390547050549
"Tibiri","NE0308",2006,588.915237877139
"Tibiri","NE0308",2007,523.715219374945
"Tibiri","NE0308",2008,498.038027744566
"Tibiri","NE0308",2009,433.122235130702
"Tibiri","NE0308",2010,519.628970638805
"Tibiri","NE0308",2011,393.833614720858
"Tibiri","NE0308",2012,486.72862314987
"Tibiri","NE0308",2013,445.172588444756
"Tibiri","NE0308",2014,512.655080439847
"Tibiri","NE0308",2015,519.741325241547
"Tibiri","NE0308",2016,411.306733608475
"Tibiri","NE0308",2017,411.745943853735
"Tibiri","NE0308",2018,582.19894449178
"Tibiri","NE0308",2019,458.277760330856
"Tibiri","NE0308",2020,743.049040439457
"Tibiri","NE0308",2021,491.190654004165
"Aguié","NE0401",1981,368.001235803811
"Aguié","NE0401",1982,371.609601424509
"Aguié","NE0401",1983,339.559909777623
"Aguié","NE0401",1984,196.120502342763
"Aguié","NE0401",1985,350.930992084481
"Aguié","NE0401",1986,460.001028691341
"Aguié","NE0401",1987,258.612661535524
"Aguié","NE0401",1988,419.428149592439
"Aguié","NE0401",1989,474.713307227431
"Aguié","NE0401",1990,334.425792310124
"Aguié","NE0401",1991,402.569250837737
"Aguié","NE0401",1992,335.43061341508
"Aguié","NE0401",1993,300.997215032821
"Aguié","NE0401",1994,543.368912775348
"Aguié","NE0401",1995,375.777504161766
"Aguié","NE0401",1996,379.827815723148
"Aguié","NE0401",1997,371.700306220943
"Aguié","NE0401",1998,490.6340114455
"Aguié","NE0401",1999,589.946226493506
"Aguié","NE0401",2000,434.066005071783
"Aguié","NE0401",2001,567.871705605184
"Aguié","NE0401",2002,454.901218513852
"Aguié","NE0401",2003,587.12796162233
"Aguié","NE0401",2004,396.584356881516
"Aguié","NE0401",2005,477.090032916621
"Aguié","NE0401",2006,492.921940603941
"Aguié","NE0401",2007,391.012011808569
"Aguié","NE0401",2008,406.994301558747
"Aguié","NE0401",2009,337.59727632215
"Aguié","NE0401",2010,520.576201612108
"Aguié","NE0401",2011,423.623169820566
"Aguié","NE0401",2012,472.165956428104
"Aguié","NE0401",2013,452.513497327495
"Aguié","NE0401",2014,413.31969166646
"Aguié","NE0401",2015,436.852986907467
"Aguié","NE0401",2016,395.512063250725
"Aguié","NE0401",2017,360.256029977991
"Aguié","NE0401",2018,527.886164648379
"Aguié","NE0401",2019,433.178841389417
"Aguié","NE0401",2020,564.299135537115
"Aguié","NE0401",2021,467.472096150646
"Bermo","NE0402",1981,227.242208821553
"Bermo","NE0402",1982,189.007941536725
"Bermo","NE0402",1983,191.826618066472
"Bermo","NE0402",1984,100.588902235669
"Bermo","NE0402",1985,226.595628298505
"Bermo","NE0402",1986,229.668043915404
"Bermo","NE0402",1987,197.006011967178
"Bermo","NE0402",1988,313.907733538504
"Bermo","NE0402",1989,235.63755690291
"Bermo","NE0402",1990,166.582614397396
"Bermo","NE0402",1991,252.594842564297
"Bermo","NE0402",1992,212.406570664646
"Bermo","NE0402",1993,172.098900686876
"Bermo","NE0402",1994,312.955286003017
"Bermo","NE0402",1995,205.157754573193
"Bermo","NE0402",1996,208.734597280503
"Bermo","NE0402",1997,196.775307296254
"Bermo","NE0402",1998,318.707404371712
"Bermo","NE0402",1999,370.407779100994
"Bermo","NE0402",2000,200.251379424799
"Bermo","NE0402",2001,309.590119184761
"Bermo","NE0402",2002,265.374799378415
"Bermo","NE0402",2003,332.208266867024
"Bermo","NE0402",2004,239.737250000651
"Bermo","NE0402",2005,282.263429458722
"Bermo","NE0402",2006,296.083634267207
"Bermo","NE0402",2007,268.291761129638
"Bermo","NE0402",2008,267.777477438244
"Bermo","NE0402",2009,223.913977597079
"Bermo","NE0402",2010,310.375103347018
"Bermo","NE0402",2011,253.939028407588
"Bermo","NE0402",2012,291.909044855835
"Bermo","NE0402",2013,238.220522125921
"Bermo","NE0402",2014,275.69576937481
"Bermo","NE0402",2015,250.737529575054
"Bermo","NE0402",2016,251.952770167197
"Bermo","NE0402",2017,226.005788657509
"Bermo","NE0402",2018,269.168225470032
"Bermo","NE0402",2019,243.172357404133
"Bermo","NE0402",2020,313.481484978965
"Bermo","NE0402",2021,303.103740322669
"Dakoro","NE0403",1981,280.971685683911
"Dakoro","NE0403",1982,237.096232041152
"Dakoro","NE0403",1983,247.413291093175
"Dakoro","NE0403",1984,125.423912628212
"Dakoro","NE0403",1985,273.359956726816
"Dakoro","NE0403",1986,281.023924270993
"Dakoro","NE0403",1987,235.185025821753
"Dakoro","NE0403",1988,362.382386224482
"Dakoro","NE0403",1989,272.264872900124
"Dakoro","NE0403",1990,220.18292645225
"Dakoro","NE0403",1991,302.982765736732
"Dakoro","NE0403",1992,275.54339431369
"Dakoro","NE0403",1993,207.669120847845
"Dakoro","NE0403",1994,387.862470435994
"Dakoro","NE0403",1995,274.245518026357
"Dakoro","NE0403",1996,263.16703490036
"Dakoro","NE0403",1997,251.102002217019
"Dakoro","NE0403",1998,364.922026110089
"Dakoro","NE0403",1999,444.683150703696
"Dakoro","NE0403",2000,287.655105086392
"Dakoro","NE0403",2001,414.938194691063
"Dakoro","NE0403",2002,304.230662391044
"Dakoro","NE0403",2003,386.932822359862
"Dakoro","NE0403",2004,296.058089672524
"Dakoro","NE0403",2005,357.573997201078
"Dakoro","NE0403",2006,396.483967480052
"Dakoro","NE0403",2007,343.726939772964
"Dakoro","NE0403",2008,300.199851046214
"Dakoro","NE0403",2009,232.66423052921
"Dakoro","NE0403",2010,382.235235023869
"Dakoro","NE0403",2011,314.330208507264
"Dakoro","NE0403",2012,351.601805021723
"Dakoro","NE0403",2013,308.824440775559
"Dakoro","NE0403",2014,337.521149292157
"Dakoro","NE0403",2015,309.219025002715
"Dakoro","NE0403",2016,302.535939286282
"Dakoro","NE0403",2017,297.097479405817
"Dakoro","NE0403",2018,386.517396497677
"Dakoro","NE0403",2019,323.645576883759
"Dakoro","NE0403",2020,429.023376638255
"Dakoro","NE0403",2021,329.876450379382
"Gazaoua","NE0404",1981,416.706944942475
"Gazaoua","NE0404",1982,386.339560925961
"Gazaoua","NE0404",1983,349.431791782379
"Gazaoua","NE0404",1984,230.278777420521
"Gazaoua","NE0404",1985,363.514157891273
"Gazaoua","NE0404",1986,448.258611798286
"Gazaoua","NE0404",1987,262.515978217125
"Gazaoua","NE0404",1988,424.304081261158
"Gazaoua","NE0404",1989,492.244421362877
"Gazaoua","NE0404",1990,410.375167369843
"Gazaoua","NE0404",1991,408.735520362854
"Gazaoua","NE0404",1992,380.715668141842
"Gazaoua","NE0404",1993,312.333434939384
"Gazaoua","NE0404",1994,545.913366436958
"Gazaoua","NE0404",1995,428.477424860001
"Gazaoua","NE0404",1996,402.681019902229
"Gazaoua","NE0404",1997,405.134957909584
"Gazaoua","NE0404",1998,505.345471739769
"Gazaoua","NE0404",1999,612.5873644948
"Gazaoua","NE0404",2000,468.981145262718
"Gazaoua","NE0404",2001,561.844576597214
"Gazaoua","NE0404",2002,485.830505609512
"Gazaoua","NE0404",2003,574.164537787437
"Gazaoua","NE0404",2004,444.004933059216
"Gazaoua","NE0404",2005,503.962351202965
"Gazaoua","NE0404",2006,507.451801776886
"Gazaoua","NE0404",2007,405.82709890604
"Gazaoua","NE0404",2008,451.419220328331
"Gazaoua","NE0404",2009,379.542356014252
"Gazaoua","NE0404",2010,541.133418440819
"Gazaoua","NE0404",2011,462.466006278992
"Gazaoua","NE0404",2012,508.407750606537
"Gazaoua","NE0404",2013,477.566448926926
"Gazaoua","NE0404",2014,435.434972047806
"Gazaoua","NE0404",2015,430.354001522064
"Gazaoua","NE0404",2016,420.541465997696
"Gazaoua","NE0404",2017,374.706126570702
"Gazaoua","NE0404",2018,527.408174514771
"Gazaoua","NE0404",2019,484.498805165291
"Gazaoua","NE0404",2020,567.213614344597
"Gazaoua","NE0404",2021,489.6422290802
"Guidan Roumdji","NE0405",1981,379.726331642455
"Guidan Roumdji","NE0405",1982,287.315424402713
"Guidan Roumdji","NE0405",1983,310.915549287017
"Guidan Roumdji","NE0405",1984,193.513165188422
"Guidan Roumdji","NE0405",1985,299.352443721753
"Guidan Roumdji","NE0405",1986,470.778601135055
"Guidan Roumdji","NE0405",1987,267.806645540009
"Guidan Roumdji","NE0405",1988,441.662525877222
"Guidan Roumdji","NE0405",1989,398.175539476746
"Guidan Roumdji","NE0405",1990,358.046220244099
"Guidan Roumdji","NE0405",1991,389.704687405027
"Guidan Roumdji","NE0405",1992,361.596448262061
"Guidan Roumdji","NE0405",1993,287.926430044267
"Guidan Roumdji","NE0405",1994,543.333328847857
"Guidan Roumdji","NE0405",1995,413.881736208161
"Guidan Roumdji","NE0405",1996,346.148441819223
"Guidan Roumdji","NE0405",1997,368.139624477116
"Guidan Roumdji","NE0405",1998,483.18425744452
"Guidan Roumdji","NE0405",1999,538.645836546106
"Guidan Roumdji","NE0405",2000,428.749602681945
"Guidan Roumdji","NE0405",2001,565.468455154172
"Guidan Roumdji","NE0405",2002,404.921119071557
"Guidan Roumdji","NE0405",2003,524.558931723302
"Guidan Roumdji","NE0405",2004,393.33442128696
"Guidan Roumdji","NE0405",2005,487.98238363498
"Guidan Roumdji","NE0405",2006,521.958846272904
"Guidan Roumdji","NE0405",2007,428.766995300053
"Guidan Roumdji","NE0405",2008,389.062320254626
"Guidan Roumdji","NE0405",2009,298.690016950481
"Guidan Roumdji","NE0405",2010,529.748923268086
"Guidan Roumdji","NE0405",2011,381.007826622468
"Guidan Roumdji","NE0405",2012,458.957200072058
"Guidan Roumdji","NE0405",2013,421.823864994111
"Guidan Roumdji","NE0405",2014,422.069665242708
"Guidan Roumdji","NE0405",2015,409.849488385688
"Guidan Roumdji","NE0405",2016,402.975457696881
"Guidan Roumdji","NE0405",2017,353.33096919662
"Guidan Roumdji","NE0405",2018,519.374484514011
"Guidan Roumdji","NE0405",2019,413.054124639931
"Guidan Roumdji","NE0405",2020,576.550845627597
"Guidan Roumdji","NE0405",2021,404.056028939166
"Madarounfa","NE0406",1981,437.997533473797
"Madarounfa","NE0406",1982,349.904794410477
"Madarounfa","NE0406",1983,368.392966445218
"Madarounfa","NE0406",1984,257.169353041767
"Madarounfa","NE0406",1985,374.652994341011
"Madarounfa","NE0406",1986,509.896009007979
"Madarounfa","NE0406",1987,303.159618396465
"Madarounfa","NE0406",1988,551.319720397435
"Madarounfa","NE0406",1989,533.063849271649
"Madarounfa","NE0406",1990,381.572745544377
"Madarounfa","NE0406",1991,467.712939647457
"Madarounfa","NE0406",1992,443.71640858392
"Madarounfa","NE0406",1993,382.003655183078
"Madarounfa","NE0406",1994,586.416728072433
"Madarounfa","NE0406",1995,411.915395530444
"Madarounfa","NE0406",1996,404.739885171774
"Madarounfa","NE0406",1997,453.582717716993
"Madarounfa","NE0406",1998,554.393418013939
"Madarounfa","NE0406",1999,588.095088600805
"Madarounfa","NE0406",2000,473.267698461494
"Madarounfa","NE0406",2001,588.092731996812
"Madarounfa","NE0406",2002,475.276691031017
"Madarounfa","NE0406",2003,600.550685439187
"Madarounfa","NE0406",2004,439.298886316272
"Madarounfa","NE0406",2005,526.309819045085
"Madarounfa","NE0406",2006,586.116820511902
"Madarounfa","NE0406",2007,455.544006987816
"Madarounfa","NE0406",2008,458.463413788602
"Madarounfa","NE0406",2009,358.593306069077
"Madarounfa","NE0406",2010,614.005071591666
"Madarounfa","NE0406",2011,449.329469824882
"Madarounfa","NE0406",2012,531.769734370375
"Madarounfa","NE0406",2013,518.15718905859
"Madarounfa","NE0406",2014,469.139881864093
"Madarounfa","NE0406",2015,493.171310323281
"Madarounfa","NE0406",2016,455.35732028978
"Madarounfa","NE0406",2017,409.164490856794
"Madarounfa","NE0406",2018,614.628715373165
"Madarounfa","NE0406",2019,485.244014913415
"Madarounfa","NE0406",2020,674.175500140734
"Madarounfa","NE0406",2021,514.503985993866
"Ville de Maradi","NE0407",1981,385.991395890713
"Ville de Maradi","NE0407",1982,306.654301524162
"Ville de Maradi","NE0407",1983,337.000539064407
"Ville de Maradi","NE0407",1984,226.720770597458
"Ville de Maradi","NE0407",1985,297.492460429669
"Ville de Maradi","NE0407",1986,503.483401834965
"Ville de Maradi","NE0407",1987,265.428318142891
"Ville de Maradi","NE0407",1988,474.011498451233
"Ville de Maradi","NE0407",1989,465.100295543671
"Ville de Maradi","NE0407",1990,400.568300962448
"Ville de Maradi","NE0407",1991,437.404875874519
"Ville de Maradi","NE0407",1992,428.651993095875
"Ville de Maradi","NE0407",1993,335.188295006752
"Ville de Maradi","NE0407",1994,573.039377212524
"Ville de Maradi","NE0407",1995,440.221833467483
"Ville de Maradi","NE0407",1996,382.67392885685
"Ville de Maradi","NE0407",1997,418.496086359024
"Ville de Maradi","NE0407",1998,514.359602749348
"Ville de Maradi","NE0407",1999,569.356647312641
"Ville de Maradi","NE0407",2000,422.322816252709
"Ville de Maradi","NE0407",2001,588.092518687248
"Ville de Maradi","NE0407",2002,433.866553902626
"Ville de Maradi","NE0407",2003,567.439817965031
"Ville de Maradi","NE0407",2004,437.626305103302
"Ville de Maradi","NE0407",2005,495.760791242123
"Ville de Maradi","NE0407",2006,544.495660007
"Ville de Maradi","NE0407",2007,429.917858839035
"Ville de Maradi","NE0407",2008,403.906986713409
"Ville de Maradi","NE0407",2009,319.427739620209
"Ville de Maradi","NE0407",2010,585.183705508709
"Ville de Maradi","NE0407",2011,431.152413606644
"Ville de Maradi","NE0407",2012,506.588381946087
"Ville de Maradi","NE0407",2013,473.535773873329
"Ville de Maradi","NE0407",2014,435.369007349014
"Ville de Maradi","NE0407",2015,444.658251464367
"Ville de Maradi","NE0407",2016,434.485345125198
"Ville de Maradi","NE0407",2017,379.535976529121
"Ville de Maradi","NE0407",2018,569.283771753311
"Ville de Maradi","NE0407",2019,447.553844928741
"Ville de Maradi","NE0407",2020,627.226684451103
"Ville de Maradi","NE0407",2021,458.624485909939
"Mayahi","NE0408",1981,295.244613945285
"Mayahi","NE0408",1982,283.612607935922
"Mayahi","NE0408",1983,269.716076261834
"Mayahi","NE0408",1984,137.354063236726
"Mayahi","NE0408",1985,269.120897767347
"Mayahi","NE0408",1986,348.735595470073
"Mayahi","NE0408",1987,209.149133826563
"Mayahi","NE0408",1988,401.495779631094
"Mayahi","NE0408",1989,356.160929299088
"Mayahi","NE0408",1990,287.337197375541
"Mayahi","NE0408",1991,324.21399888884
"Mayahi","NE0408",1992,275.933871868831
"Mayahi","NE0408",1993,227.062607222441
"Mayahi","NE0408",1994,440.7759751466
"Mayahi","NE0408",1995,351.567493277312
"Mayahi","NE0408",1996,265.9583884428
"Mayahi","NE0408",1997,306.377013515777
"Mayahi","NE0408",1998,392.856354670803
"Mayahi","NE0408",1999,491.03592492614
"Mayahi","NE0408",2000,308.157029410378
"Mayahi","NE0408",2001,480.91921827272
"Mayahi","NE0408",2002,367.513603403332
"Mayahi","NE0408",2003,463.617729428101
"Mayahi","NE0408",2004,352.938207686648
"Mayahi","NE0408",2005,410.794692132357
"Mayahi","NE0408",2006,417.8499974722
"Mayahi","NE0408",2007,348.973019972011
"Mayahi","NE0408",2008,351.164069133857
"Mayahi","NE0408",2009,250.645705918774
"Mayahi","NE0408",2010,436.028013282846
"Mayahi","NE0408",2011,363.595334825159
"Mayahi","NE0408",2012,390.900018953961
"Mayahi","NE0408",2013,377.05807628091
"Mayahi","NE0408",2014,345.55036534929
"Mayahi","NE0408",2015,334.902823541599
"Mayahi","NE0408",2016,323.362319220644
"Mayahi","NE0408",2017,333.447969989102
"Mayahi","NE0408",2018,421.170398128392
"Mayahi","NE0408",2019,387.779901854625
"Mayahi","NE0408",2020,460.1815175779
"Mayahi","NE0408",2021,364.635958368896
"Tessaoua","NE0409",1981,304.080991680137
"Tessaoua","NE0409",1982,316.610171464841
"Tessaoua","NE0409",1983,272.202892508939
"Tessaoua","NE0409",1984,148.546684345238
"Tessaoua","NE0409",1985,277.756440140388
"Tessaoua","NE0409",1986,374.280655742437
"Tessaoua","NE0409",1987,223.338803872031
"Tessaoua","NE0409",1988,381.69152876805
"Tessaoua","NE0409",1989,376.990462182299
"Tessaoua","NE0409",1990,317.711325985959
"Tessaoua","NE0409",1991,328.687953652574
"Tessaoua","NE0409",1992,320.304824048474
"Tessaoua","NE0409",1993,261.61243297504
"Tessaoua","NE0409",1994,403.373264709141
"Tessaoua","NE0409",1995,362.705142909327
"Tessaoua","NE0409",1996,285.421481546112
"Tessaoua","NE0409",1997,348.092414022649
"Tessaoua","NE0409",1998,390.234442023185
"Tessaoua","NE0409",1999,487.438397476239
"Tessaoua","NE0409",2000,325.42910044731
"Tessaoua","NE0409",2001,470.674004579195
"Tessaoua","NE0409",2002,430.077730220542
"Tessaoua","NE0409",2003,481.597211323013
"Tessaoua","NE0409",2004,377.811807684
"Tessaoua","NE0409",2005,410.936575981271
"Tessaoua","NE0409",2006,393.378407077701
"Tessaoua","NE0409",2007,320.025970990416
"Tessaoua","NE0409",2008,414.267374536426
"Tessaoua","NE0409",2009,272.631221970549
"Tessaoua","NE0409",2010,427.551426704137
"Tessaoua","NE0409",2011,380.833729520235
"Tessaoua","NE0409",2012,418.542357749802
"Tessaoua","NE0409",2013,389.308625402647
"Tessaoua","NE0409",2014,353.320865122908
"Tessaoua","NE0409",2015,350.663084309668
"Tessaoua","NE0409",2016,318.752722931091
"Tessaoua","NE0409",2017,324.153026842638
"Tessaoua","NE0409",2018,436.038565185492
"Tessaoua","NE0409",2019,409.648902485485
"Tessaoua","NE0409",2020,467.08282216823
"Tessaoua","NE0409",2021,381.867685366121
"Abalak","NE0501",1981,200.300069320234
"Abalak","NE0501",1982,197.620381213296
"Abalak","NE0501",1983,204.177330867046
"Abalak","NE0501",1984,80.9813012484348
"Abalak","NE0501",1985,194.466782570964
"Abalak","NE0501",1986,246.693363006928
"Abalak","NE0501",1987,186.018920642315
"Abalak","NE0501",1988,310.663380143804
"Abalak","NE0501",1989,275.169764490297
"Abalak","NE0501",1990,164.334410546997
"Abalak","NE0501",1991,227.469280275669
"Abalak","NE0501",1992,213.181309733917
"Abalak","NE0501",1993,181.151802679371
"Abalak","NE0501",1994,348.949198129251
"Abalak","NE0501",1995,210.29180899019
"Abalak","NE0501",1996,186.600317004531
"Abalak","NE0501",1997,186.028348019411
"Abalak","NE0501",1998,301.799764826868
"Abalak","NE0501",1999,358.396553166836
"Abalak","NE0501",2000,189.501934312554
"Abalak","NE0501",2001,280.76481604382
"Abalak","NE0501",2002,238.860193428077
"Abalak","NE0501",2003,300.670895601653
"Abalak","NE0501",2004,208.113562188067
"Abalak","NE0501",2005,271.593579481741
"Abalak","NE0501",2006,251.883959109145
"Abalak","NE0501",2007,242.299145034578
"Abalak","NE0501",2008,258.067480952987
"Abalak","NE0501",2009,195.366385544578
"Abalak","NE0501",2010,270.932330337417
"Abalak","NE0501",2011,215.73607515783
"Abalak","NE0501",2012,262.636407443853
"Abalak","NE0501",2013,220.291669924026
"Abalak","NE0501",2014,236.406098618658
"Abalak","NE0501",2015,210.866791469933
"Abalak","NE0501",2016,225.053388738486
"Abalak","NE0501",2017,220.482337201198
"Abalak","NE0501",2018,262.450226888258
"Abalak","NE0501",2019,213.885520705737
"Abalak","NE0501",2020,280.335119029762
"Abalak","NE0501",2021,273.729608307156
"Bagaroua","NE0502",1981,348.161301947205
"Bagaroua","NE0502",1982,275.146708767463
