"adm_03","rowcacode3","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Birni N'Gaouré","NER003001001",1990,467.282903184462,529.537914787446,79.7608751715867,-0.780520668423672
"Birni N'Gaouré","NER003001001",1991,574.862160759749,529.537914787446,79.7608751715867,0.568251613022033
"Birni N'Gaouré","NER003001001",1992,556.172537158214,529.537914787446,79.7608751715867,0.333930919306857
"Birni N'Gaouré","NER003001001",1993,413.195227385953,529.537914787446,79.7608751715867,-1.45864356617464
"Birni N'Gaouré","NER003001001",1994,700.859406226959,529.537914787446,79.7608751715867,2.14793896219111
"Birni N'Gaouré","NER003001001",1995,497.637109478693,529.537914787446,79.7608751715867,-0.399955557660651
"Birni N'Gaouré","NER003001001",1996,500.583221462746,529.537914787446,79.7608751715867,-0.363018751517091
"Birni N'Gaouré","NER003001001",1997,429.816036524413,529.537914787446,79.7608751715867,-1.25026058262907
"Birni N'Gaouré","NER003001001",1998,639.472437560837,529.537914787446,79.7608751715867,1.37830136062189
"Birni N'Gaouré","NER003001001",1999,617.591274927401,529.537914787446,79.7608751715867,1.10396682522012
"Birni N'Gaouré","NER003001001",2000,516.256498383026,529.537914787446,79.7608751715867,-0.166515429724771
"Birni N'Gaouré","NER003001001",2001,533.568629293592,529.537914787446,79.7608751715867,0.0505349834423754
"Birni N'Gaouré","NER003001001",2002,573.624892363214,529.537914787446,79.7608751715867,0.552739391097771
"Birni N'Gaouré","NER003001001",2003,531.667760910045,529.537914787446,79.7608751715867,0.0267028930915947
"Birni N'Gaouré","NER003001001",2004,483.907447544234,529.537914787446,79.7608751715867,-0.572090854633286
"Birni N'Gaouré","NER003001001",2005,602.703448983443,529.537914787446,79.7608751715867,0.917311075619443
"Birni N'Gaouré","NER003001001",2006,543.970581697528,529.537914787446,79.7608751715867,0.180949204469395
"Birni N'Gaouré","NER003001001",2007,595.657697650465,529.537914787446,79.7608751715867,0.828975142521662
"Birni N'Gaouré","NER003001001",2008,541.910542586376,529.537914787446,79.7608751715867,0.155121515057518
"Birni N'Gaouré","NER003001001",2009,499.831229320897,529.537914787446,79.7608751715867,-0.372446834398978
"Birni N'Gaouré","NER003001001",2010,642.903489034428,529.537914787446,79.7608751715867,1.42131808362311
"Birni N'Gaouré","NER003001001",2011,436.054875583498,529.537914787446,79.7608751715867,-1.17204129221051
"Birni N'Gaouré","NER003001001",2012,619.067547948297,529.537914787446,79.7608751715867,1.12247556171179
"Birni N'Gaouré","NER003001001",2013,525.834576862402,529.537914787446,79.7608751715867,-0.0464305076527511
"Birni N'Gaouré","NER003001001",2014,523.150190432762,529.537914787446,79.7608751715867,-0.0800859361302418
"Birni N'Gaouré","NER003001001",2015,553.152373379594,529.537914787446,79.7608751715867,0.296065690620208
"Birni N'Gaouré","NER003001001",2016,521.534938363245,529.537914787446,79.7608751715867,-0.100337119007093
"Birni N'Gaouré","NER003001001",2017,550.026296978005,529.537914787446,79.7608751715867,0.256872585042258
"Birni N'Gaouré","NER003001001",2018,616.18269383912,529.537914787446,79.7608751715867,1.08630677465961
"Birni N'Gaouré","NER003001001",2019,565.486279903652,529.537914787446,79.7608751715867,0.450701738651583
"Birni N'Gaouré","NER003001001",2020,735.201577062489,529.537914787446,79.7608751715867,2.57850307976945
"Birni N'Gaouré","NER003001001",2021,549.5007260827,529.537914787446,79.7608751715867,0.250283252939594
"Kankandi","NER003001005",1981,578.619684712379,588.893395817773,89.0500649485069,-0.115370057409101
"Kankandi","NER003001005",1982,471.424078607291,588.893395817773,89.0500649485069,-1.3191379172874
"Kankandi","NER003001005",1983,455.947148943727,588.893395817773,89.0500649485069,-1.49293823593415
"Kankandi","NER003001005",1984,432.815213795926,588.893395817773,89.0500649485069,-1.7527014956373
"Kankandi","NER003001005",1985,547.793198339874,588.893395817773,89.0500649485069,-0.461540342521536
"Kankandi","NER003001005",1986,663.127273774939,588.893395817773,89.0500649485069,0.833619582423568
"Kankandi","NER003001005",1987,447.969090878265,588.893395817773,89.0500649485069,-1.58252894055717
"Kankandi","NER003001005",NA,44.8444203053513,588.893395817773,89.0500649485069,-6.10947309052517
"Kankandi","NER003001005",1988,706.703173146292,588.893395817773,89.0500649485069,1.32296116119223
"Kankandi","NER003001005",1989,615.511836758116,588.893395817773,89.0500649485069,0.298915457902649
"Kankandi","NER003001005",1990,600.222810683714,588.893395817773,89.0500649485069,0.127225228555336
"Kankandi","NER003001005",1991,589.751649934449,588.893395817773,89.0500649485069,0.00963788310736169
"Kankandi","NER003001005",1992,634.303378330136,588.893395817773,89.0500649485069,0.509937668643155
"Kankandi","NER003001005",1993,483.595334218349,588.893395817773,89.0500649485069,-1.18245912184693
"Kankandi","NER003001005",1994,836.118763323175,588.893395817773,89.0500649485069,2.77625140024727
"Kankandi","NER003001005",1995,559.672096428345,588.893395817773,89.0500649485069,-0.328144616248454
"Kankandi","NER003001005",1996,521.215745997557,588.893395817773,89.0500649485069,-0.759995513303111
"Kankandi","NER003001005",1997,519.953531363979,588.893395817773,89.0500649485069,-0.774169726812194
"Kankandi","NER003001005",1998,599.403221446031,588.893395817773,89.0500649485069,0.118021538045323
"Kankandi","NER003001005",1999,696.561594037048,588.893395817773,89.0500649485069,1.20907489827811
"Kankandi","NER003001005",2000,557.051489837933,588.893395817773,89.0500649485069,-0.357573079797884
"Kankandi","NER003001005",2001,586.070020718383,588.893395817773,89.0500649485069,-0.0317054805184229
"Kankandi","NER003001005",2002,650.299130270956,588.893395817773,89.0500649485069,0.689564173689163
"Kankandi","NER003001005",2003,638.167253972846,588.893395817773,89.0500649485069,0.553327593680767
"Kankandi","NER003001005",2004,552.573276182637,588.893395817773,89.0500649485069,-0.407861798373064
"Kankandi","NER003001005",2005,651.601126211986,588.893395817773,89.0500649485069,0.70418511688312
"Kankandi","NER003001005",2006,571.614267499652,588.893395817773,89.0500649485069,-0.194038357278152
"Kankandi","NER003001005",2007,651.653566520079,588.893395817773,89.0500649485069,0.704774002563586
"Kankandi","NER003001005",2008,614.252271129808,588.893395817773,89.0500649485069,0.284770991764004
"Kankandi","NER003001005",2009,523.600574404758,588.893395817773,89.0500649485069,-0.733214753417307
"Kankandi","NER003001005",2010,709.210073064547,588.893395817773,89.0500649485069,1.35111273996653
"Kankandi","NER003001005",2011,486.466734699963,588.893395817773,89.0500649485069,-1.15021433366767
"Kankandi","NER003001005",2012,677.237877020263,588.893395817773,89.0500649485069,0.992076549900054
"Kankandi","NER003001005",2013,573.895210678864,588.893395817773,89.0500649485069,-0.168424190904088
