"adm_03","rowcacode3","year","yeartotal_precip"
"Dannet","NER001002002",2014,41.4535093418466
"Dannet","NER001002002",2015,59.4946550864627
"Dannet","NER001002002",2016,52.3248129587287
"Dannet","NER001002002",2017,44.6976498372807
"Dannet","NER001002002",2018,83.2482537564482
"Dannet","NER001002002",2019,74.4482807054958
"Dannet","NER001002002",2020,82.5156150629951
"Dannet","NER001002002",2021,60.9880460524671
"Arlit","NER001002001",1981,45.5392551422119
"Arlit","NER001002001",1982,23.3904651552439
"Arlit","NER001002001",1983,23.6539360582829
"Arlit","NER001002001",1984,19.1870983242989
"Arlit","NER001002001",1985,23.9041600227356
"Arlit","NER001002001",1986,40.3732078075409
"Arlit","NER001002001",1987,23.093275308609
"Arlit","NER001002001",1988,47.6869392991065
"Arlit","NER001002001",1989,32.149906873703
"Arlit","NER001002001",1990,15.8546479344368
"Arlit","NER001002001",1991,31.5705382525921
"Arlit","NER001002001",1992,36.8480819761753
"Arlit","NER001002001",1993,22.0936548709869
"Arlit","NER001002001",1994,56.2974274754524
"Arlit","NER001002001",1995,28.1033521145582
"Arlit","NER001002001",1996,18.4262756407261
"Arlit","NER001002001",1997,76.7596730291844
"Arlit","NER001002001",1998,73.4801115691661
"Arlit","NER001002001",1999,77.0764389932155
"Arlit","NER001002001",2000,37.6378887891769
"Arlit","NER001002001",2001,42.3098818063736
"Arlit","NER001002001",2002,40.8080725371838
"Arlit","NER001002001",2003,54.3968214541674
"Arlit","NER001002001",2004,31.7270518541336
"Arlit","NER001002001",2005,28.3952152878046
"Arlit","NER001002001",2006,42.2126261144877
"Arlit","NER001002001",2007,38.2452437579632
"Arlit","NER001002001",2008,36.0409606099129
"Arlit","NER001002001",2009,32.6837683171034
"Arlit","NER001002001",2010,49.3835522681475
"Arlit","NER001002001",2011,31.363437846303
"Arlit","NER001002001",2012,35.8591769337654
"Arlit","NER001002001",2013,30.8402729928493
"Arlit","NER001002001",2014,27.5572796016931
"Arlit","NER001002001",2015,37.317236572504
"Arlit","NER001002001",2016,30.4671333134174
"Arlit","NER001002001",2017,30.3976440727711
"Arlit","NER001002001",2018,52.514186039567
"Arlit","NER001002001",2019,44.1693915724755
"Arlit","NER001002001",2020,55.2947416603565
"Arlit","NER001002001",2021,33.1417840719223
"Djado","NER001003003",1981,4.73186556196265
"Djado","NER001003003",1982,4.69163453267485
"Djado","NER001003003",1983,4.65779448574913
"Djado","NER001003003",1984,4.60438281136222
"Djado","NER001003003",1985,4.68095049143996
"Djado","NER001003003",1986,4.69127022055408
"Djado","NER001003003",1987,4.66829819636841
"Djado","NER001003003",1988,4.74927627035474
"Djado","NER001003003",1989,4.74342757130322
"Djado","NER001003003",1990,4.72495141775749
"Djado","NER001003003",1991,4.66728496285617
"Djado","NER001003003",1992,4.67161226691778
"Djado","NER001003003",1993,4.73741024641312
"Djado","NER001003003",1994,4.69749323149029
"Djado","NER001003003",1995,4.58120961831381
"Djado","NER001003003",1996,4.6582474499123
"Djado","NER001003003",1997,4.84768063244366
"Djado","NER001003003",1998,4.72391896672182
"Djado","NER001003003",1999,4.87078341703166
"Djado","NER001003003",2000,4.05290877845757
"Djado","NER001003003",2001,4.05342958748107
"Djado","NER001003003",2002,4.09576759128831
"Djado","NER001003003",2003,4.69438002248351
"Djado","NER001003003",2004,4.11857581253978
"Djado","NER001003003",2005,4.15554822504982
"Djado","NER001003003",2006,4.20359449718177
"Djado","NER001003003",2007,4.26199568102212
"Djado","NER001003003",2008,4.21585814590227
"Djado","NER001003003",2009,4.15735977994619
"Djado","NER001003003",2010,4.35599631783133
"Djado","NER001003003",2011,4.07269815699436
"Djado","NER001003003",2012,4.22491033662286
"Djado","NER001003003",2013,4.22660741780495
"Djado","NER001003003",2014,4.1144953675232
"Djado","NER001003003",2015,4.88512645074814
"Djado","NER001003003",2016,5.12364132584516
"Djado","NER001003003",2017,4.60438594159575
"Djado","NER001003003",2018,6.58007014424775
"Djado","NER001003003",2019,5.62976840990458
