"admin2Name","admin2Pcod","year","yeartotal_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Bosso","NE0201",1981,165.675922835273,201.475815152609,60.7959542864366,-0.588853201459204
"Bosso","NE0201",1982,162.953329105556,201.475815152609,60.7959542864366,-0.633635683479138
"Bosso","NE0201",1983,114.241618232458,201.475815152609,60.7959542864366,-1.43486845373217
"Bosso","NE0201",1984,96.3984319169095,201.475815152609,60.7959542864366,-1.72836144228666
"Bosso","NE0201",1985,214.482747288712,201.475815152609,60.7959542864366,0.213944040993603
"Bosso","NE0201",1986,203.484282385418,201.475815152609,60.7959542864366,0.0330361988126039
"Bosso","NE0201",1987,157.516415801825,201.475815152609,60.7959542864366,-0.7230645503757
"Bosso","NE0201",1988,317.245047945773,201.475815152609,60.7959542864366,1.90422593331991
"Bosso","NE0201",1989,153.541048532521,201.475815152609,60.7959542864366,-0.788453231513505
"Bosso","NE0201",1990,161.828995200389,201.475815152609,60.7959542864366,-0.652129248032296
"Bosso","NE0201",1991,237.038961986552,201.475815152609,60.7959542864366,0.584959102153234
"Bosso","NE0201",1992,236.822777456743,201.475815152609,60.7959542864366,0.581403198929971
"Bosso","NE0201",1993,208.239047835955,201.475815152609,60.7959542864366,0.111244782037337
"Bosso","NE0201",1994,361.586616156079,201.475815152609,60.7959542864366,2.6335765740121
"Bosso","NE0201",1995,243.115127417511,201.475815152609,60.7959542864366,0.684902683963496
"Bosso","NE0201",1996,164.378145202091,201.475815152609,60.7959542864366,-0.610199648741988
"Bosso","NE0201",1997,171.809835125464,201.475815152609,60.7959542864366,-0.487959772575911
"Bosso","NE0201",1998,253.304096266421,201.475815152609,60.7959542864366,0.85249556030696
"Bosso","NE0201",1999,306.991104763121,201.475815152609,60.7959542864366,1.73556432905688
"Bosso","NE0201",2000,154.601271357704,201.475815152609,60.7959542864366,-0.771014195682464
"Bosso","NE0201",2001,169.997366185262,201.475815152609,60.7959542864366,-0.517772100739427
"Bosso","NE0201",2002,147.011002558775,201.475815152609,60.7959542864366,-0.895862450603633
"Bosso","NE0201",2003,264.808245935825,201.475815152609,60.7959542864366,1.04172113961447
"Bosso","NE0201",2004,163.868140087247,201.475815152609,60.7959542864366,-0.618588448964481
"Bosso","NE0201",2005,221.897506407496,201.475815152609,60.7959542864366,0.335905431448136
"Bosso","NE0201",2006,174.259862595337,201.475815152609,60.7959542864366,-0.447660586575312
"Bosso","NE0201",2007,264.80496017015,201.475815152609,60.7959542864366,1.04166709381959
"Bosso","NE0201",2008,199.052115899961,201.475815152609,60.7959542864366,-0.0398661272957171
"Bosso","NE0201",2009,141.9975297495,201.475815152609,60.7959542864366,-0.978326372226689
"Bosso","NE0201",2010,211.322902176239,201.475815152609,60.7959542864366,0.16196944581601
"Bosso","NE0201",2011,206.069061206905,201.475815152609,60.7959542864366,0.0755518374241722
"Bosso","NE0201",2012,341.346301252089,201.475815152609,60.7959542864366,2.30065450474695
"Bosso","NE0201",2013,218.853101210817,201.475815152609,60.7959542864366,0.285829645445418
"Bosso","NE0201",2014,190.907308793465,201.475815152609,60.7959542864366,-0.173835685008765
"Bosso","NE0201",2015,219.714360050948,201.475815152609,60.7959542864366,0.29999602954514
"Bosso","NE0201",2016,270.044877113928,201.475815152609,60.7959542864366,1.12785567339333
"Bosso","NE0201",2017,211.887545698082,201.475815152609,60.7959542864366,0.171256963850242
"Bosso","NE0201",2018,320.892187215165,201.475815152609,60.7959542864366,1.96421576837059
"Bosso","NE0201",2019,283.200995593424,201.475815152609,60.7959542864366,1.34425360042499
"Bosso","NE0201",2020,303.422289333775,201.475815152609,60.7959542864366,1.67686280078526
"Bosso","NE0201",2021,233.071096104718,201.475815152609,60.7959542864366,0.519693807309107
"Diffa","NE0202",1981,201.756567497389,234.670351846413,66.8559357801642,-0.492309081683506
"Diffa","NE0202",1982,203.124586440244,234.670351846413,66.8559357801642,-0.471846890452601
"Diffa","NE0202",1983,136.974011130552,234.670351846413,66.8559357801642,-1.46129643652146
"Diffa","NE0202",1984,98.4212040965712,234.670351846413,66.8559357801642,-2.03795139743248
"Diffa","NE0202",1985,236.313015203629,234.670351846413,66.8559357801642,0.0245701946737823
"Diffa","NE0202",1986,214.396843027673,234.670351846413,66.8559357801642,-0.303241717914222
"Diffa","NE0202",1987,155.743203074843,234.670351846413,66.8559357801642,-1.18055559092163
"Diffa","NE0202",1988,391.169214961384,234.670351846413,66.8559357801642,2.34083722393134
"Diffa","NE0202",1989,213.482296808294,234.670351846413,66.8559357801642,-0.316921075008054
