"admin2Name","admin2Pcod","year","month","seasonaltotal_precip","seasonalmedian_precip"
"Gaya","NE0306",1985,8,268.28491196809,36.5136839548747
"Gaya","NE0306",1985,9,116.374172789078,20.3544137803391
"Gaya","NE0306",1986,6,80.3776547395748,9.5589845383039
"Gaya","NE0306",1986,7,208.385049121449,26.8472025362307
"Gaya","NE0306",1986,8,186.505978865127,29.2617453920889
"Gaya","NE0306",1986,9,153.754371148869,23.4233891963959
"Gaya","NE0306",1987,6,86.3918635288066,13.9744200706482
"Gaya","NE0306",1987,7,190.492464648522,33.2271436055501
"Gaya","NE0306",1987,8,183.287838885688,25.7259356919746
"Gaya","NE0306",1987,9,65.9323344454596,9.69781572188794
"Gaya","NE0306",1988,6,164.059618796058,27.0599801151763
"Gaya","NE0306",1988,7,145.86673000126,26.6262018422413
"Gaya","NE0306",1988,8,321.642952290511,48.3524519460387
"Gaya","NE0306",1988,9,129.919801342525,24.8651457272312
"Gaya","NE0306",1989,6,131.672629064615,19.0722546551036
"Gaya","NE0306",1989,7,138.081205111397,21.344671010971
"Gaya","NE0306",1989,8,211.594097341892,39.853966514583
"Gaya","NE0306",1989,9,159.904965104633,22.6150387300545
"Gaya","NE0306",1990,6,83.2173304988772,11.755809545517
"Gaya","NE0306",1990,7,208.554615714043,24.9965429593571
"Gaya","NE0306",1990,8,139.874081152438,21.9172310136016
"Gaya","NE0306",1990,9,112.261508019081,18.8188719749451
"Gaya","NE0306",1991,6,114.379355032585,21.6943299770355
"Gaya","NE0306",1991,7,138.818446576126,20.3342449562956
"Gaya","NE0306",1991,8,214.35365486145,36.1469583511353
"Gaya","NE0306",1991,9,32.1460256589397,5.19527634217839
"Gaya","NE0306",1992,6,95.4790775253017,11.0336930751801
"Gaya","NE0306",1992,7,194.863208828525,23.2307006260536
"Gaya","NE0306",1992,8,289.055580448572,38.1499435670914
"Gaya","NE0306",1992,9,61.9280850439904,1.05875671603023
"Gaya","NE0306",1993,6,116.155082969647,19.2084682915957
"Gaya","NE0306",1993,7,163.005656598907,28.5198415437229
"Gaya","NE0306",1993,8,209.221964333552,32.0523559154609
"Gaya","NE0306",1993,9,82.2355132992887,12.3735428178178
"Gaya","NE0306",1994,6,156.636162687042,23.8132653657808
"Gaya","NE0306",1994,7,144.538956527581,20.9487048557827
"Gaya","NE0306",1994,8,360.506698682341,58.2939224243164
"Gaya","NE0306",1994,9,199.377091169296,32.2615077388179
"Gaya","NE0306",1995,6,89.6191441809921,9.90858415065784
"Gaya","NE0306",1995,7,142.842964340932,21.1702327728271
"Gaya","NE0306",1995,8,286.525721432126,47.8259171469523
"Gaya","NE0306",1995,9,82.1807421900801,14.1040848626031
"Gaya","NE0306",1996,6,134.160429532437,21.4981470108033
"Gaya","NE0306",1996,7,99.4688942729108,13.4291416820445
"Gaya","NE0306",1996,8,257.118858337402,40.0794912974039
"Gaya","NE0306",1996,9,120.586037882999,21.7693005771171
"Gaya","NE0306",1997,6,132.619103436956,22.2171791621617
"Gaya","NE0306",1997,7,109.71837126854,12.5579350636187
"Gaya","NE0306",1997,8,153.793210464348,22.6336641895915
"Gaya","NE0306",1997,9,109.036209659238,15.9609699757263
"Gaya","NE0306",1998,6,141.937352694546,23.4861817359925
"Gaya","NE0306",1998,7,166.694077079354,26.0294780731201
"Gaya","NE0306",1998,8,241.341610186666,28.9229745864868
"Gaya","NE0306",1998,9,152.72769258004,27.2133570082927
"Gaya","NE0306",1999,6,37.3467491265603,6.19266334158518
"Gaya","NE0306",1999,7,199.346242464782,33.6340681711833
"Gaya","NE0306",1999,8,267.956281609165,46.28143871478
"Gaya","NE0306",1999,9,213.790224530393,29.3037450374501
"Gaya","NE0306",2000,6,110.071803844749,19.9260301763137
"Gaya","NE0306",2000,7,170.046973852113,23.8462080042413
"Gaya","NE0306",2000,8,208.154316808075,29.1949685977067
"Gaya","NE0306",2000,9,89.422008979287,15.1624941825867
"Gaya","NE0306",2001,6,116.080741939874,12.4824536134456
"Gaya","NE0306",2001,7,241.070583153704,49.0136393337715
"Gaya","NE0306",2001,8,266.762064072119,39.0622034058491
"Gaya","NE0306",2001,9,85.654981713229,16.7127679153527
"Gaya","NE0306",2002,6,110.213007011222,18.7762432685529
"Gaya","NE0306",2002,7,225.941434171191,30.4274474124322
"Gaya","NE0306",2002,8,211.359366528284,34.1461291807815
"Gaya","NE0306",2002,9,162.229034759986,30.1520473974911
"Gaya","NE0306",2003,6,97.8949652196444,16.4619302717415
"Gaya","NE0306",2003,7,190.504267262954,35.7359278996786
"Gaya","NE0306",2003,8,326.766631517815,61.7177562713623
"Gaya","NE0306",2003,9,152.039086967025,24.7301585454583
"Gaya","NE0306",2004,6,90.2660874366761,14.5862924575806
"Gaya","NE0306",2004,7,153.221301500915,27.4230038846125
"Gaya","NE0306",2004,8,187.31120819342,23.2845732892146
"Gaya","NE0306",2004,9,112.961773951848,19.4252532323201
"Gaya","NE0306",2005,6,116.987392355298,15.5193337344499
"Gaya","NE0306",2005,7,201.27000517971,39.5880831577739
"Gaya","NE0306",2005,8,203.173265130316,33.160883921712
"Gaya","NE0306",2005,9,157.145873456126,23.5853335716036
"Gaya","NE0306",2006,6,54.7263109015239,7.40195626691177
"Gaya","NE0306",2006,7,247.029786222573,44.4570350646973
"Gaya","NE0306",2006,8,251.208577084033,35.5793142318726
"Gaya","NE0306",2006,9,135.02210100683,22.3913285297713
"Gaya","NE0306",2007,6,107.731276773651,17.9998891830445
"Gaya","NE0306",2007,7,163.949545088488,26.0530462265015
"Gaya","NE0306",2007,8,324.196384906769,59.9476222991944
"Gaya","NE0306",2007,9,100.793572322192,8.46951973438264
"Gaya","NE0306",2008,6,116.254743242721,16.6475223225655
"Gaya","NE0306",2008,7,141.749798078493,19.7438963507122
"Gaya","NE0306",2008,8,218.389149863606,35.5367199207149
"Gaya","NE0306",2008,9,124.263868625586,13.6911687850952
"Gaya","NE0306",2009,6,125.487603891357,16.398356365435
"Gaya","NE0306",2009,7,150.062474662415,20.185565102445
"Gaya","NE0306",2009,8,214.687409341748,38.9397973321388
"Gaya","NE0306",2009,9,113.623086734886,19.8794620831808
"Gaya","NE0306",2010,6,145.058063945205,24.8941356951323
"Gaya","NE0306",2010,7,139.412316818792,20.4325266056618
"Gaya","NE0306",2010,8,241.798592156243,43.2285621019215
"Gaya","NE0306",2010,9,86.2615878980399,11.3921548875712
"Gaya","NE0306",2011,6,60.4211033973868,8.60366902565267
"Gaya","NE0306",2011,7,136.66989660263,23.1359043121337
"Gaya","NE0306",2011,8,262.554714395671,34.7857675552368
"Gaya","NE0306",2011,9,107.773894525365,18.0751713999536
"Gaya","NE0306",2012,6,77.7864463843132,13.5926812885962
"Gaya","NE0306",2012,7,179.480490410546,30.0950734020076
"Gaya","NE0306",2012,8,227.869671341345,29.1240418482635
"Gaya","NE0306",2012,9,166.863613707896,11.6061019897461
"Gaya","NE0306",2013,6,122.671585400831,17.7999649023399
"Gaya","NE0306",2013,7,130.736627796044,20.3712542746216
"Gaya","NE0306",2013,8,219.177529847718,35.3014928411653
"Gaya","NE0306",2013,9,82.7832207907535,13.2858407497406
"Gaya","NE0306",2014,6,89.8721791481262,13.4764354794712
"Gaya","NE0306",2014,7,90.3358286221823,12.7988708813985
"Gaya","NE0306",2014,8,190.45692852902,26.441782951355
"Gaya","NE0306",2014,9,155.707613599484,28.608572958551
"Gaya","NE0306",2015,6,56.5128871667426,8.94903733797734
"Gaya","NE0306",2015,7,164.413502574089,26.9433779716491
"Gaya","NE0306",2015,8,228.822835595835,40.4131317138672
"Gaya","NE0306",2015,9,129.19878937814,19.8585713782952
"Gaya","NE0306",2016,6,89.9647439543729,15.0820519201684
"Gaya","NE0306",2016,7,119.875108167844,17.2721705694593
"Gaya","NE0306",2016,8,207.370383354951,38.6996879577636
"Gaya","NE0306",2016,9,159.93602276574,27.2652982700325
"Gaya","NE0306",2017,6,141.11810012164,22.4826426680496
"Gaya","NE0306",2017,7,155.594620880046,22.6885662055368
"Gaya","NE0306",2017,8,199.636722841104,35.8931752378718
"Gaya","NE0306",2017,9,97.318760798268,16.4924209117889
"Gaya","NE0306",2018,6,128.992119288395,16.7986946105957
"Gaya","NE0306",2018,7,210.473351485198,36.8818763159134
"Gaya","NE0306",2018,8,337.843134943644,49.8100789388021
"Gaya","NE0306",2018,9,150.477412663133,21.8121640044863
"Gaya","NE0306",2019,6,90.0645733365473,13.3616274440813
"Gaya","NE0306",2019,7,183.666397301948,34.432785987854
"Gaya","NE0306",2019,8,189.197599866727,27.3959619893328
"Gaya","NE0306",2019,9,134.689011719992,22.8693007313928
"Gaya","NE0306",2020,6,134.608321204755,22.7849599622911
"Gaya","NE0306",2020,7,190.05832950558,32.7053985595703
"Gaya","NE0306",2020,8,338.524705283089,57.2139903817858
"Gaya","NE0306",2020,9,214.263454159275,22.1773835269208
"Gaya","NE0306",2021,6,93.3323811700513,13.4684469286386
"Gaya","NE0306",2021,7,103.930469234797,12.4687435489314
"Gaya","NE0306",2021,8,306.029955335001,50.0037036552561
"Gaya","NE0306",2021,9,155.109442623414,21.0685928070237
"Loga","NE0307",1981,6,79.5463278444488,3.3741441763263
"Loga","NE0307",1981,7,144.752691496942,17.210401058197
"Loga","NE0307",1981,8,149.123450790205,25.7496839924396
"Loga","NE0307",1981,9,72.3541694458617,5.90812549870676
"Loga","NE0307",1982,6,54.5565504054544,6.69218073224507
"Loga","NE0307",1982,7,85.9100702082876,11.8550516972342
"Loga","NE0307",1982,8,179.715786722452,37.0965511615459
"Loga","NE0307",1982,9,26.785792990837,4.08348931290033
"Loga","NE0307",1983,6,71.0901634660311,11.9622054100036
"Loga","NE0307",1983,7,159.323945844192,24.6773290634155
"Loga","NE0307",1983,8,109.567867099982,17.4832572249026
"Loga","NE0307",1983,9,82.0938949145648,15.465659956687
"Loga","NE0307",1984,6,36.2140752529976,3.60173905510594
"Loga","NE0307",1984,7,73.6823829541595,9.1171196421267
"Loga","NE0307",1984,8,42.2656864832675,5.80512848173389
"Loga","NE0307",1984,9,79.0530028645196,13.2770123033829
"Loga","NE0307",1985,6,46.770946648746,4.05389278763678
"Loga","NE0307",1985,7,101.232944138774,13.1252941410356
"Loga","NE0307",1985,8,156.152145675623,28.6103063281947
"Loga","NE0307",1985,9,72.5241712699304,5.44303217078127
"Loga","NE0307",1986,6,34.7142962180453,4.06499232322939
"Loga","NE0307",1986,7,124.213822648092,17.2580108333383
"Loga","NE0307",1986,8,167.658188951329,30.3883362331906
"Loga","NE0307",1986,9,116.001698605276,16.3569492098731
"Loga","NE0307",1987,6,42.4623281178496,3.05291613991993
"Loga","NE0307",1987,7,102.601250500147,16.3005122994092
"Loga","NE0307",1987,8,151.080378786995,26.2737336302051
"Loga","NE0307",1987,9,47.2873258930326,6.97058216730753
"Loga","NE0307",1988,6,72.1894783976828,9.49246091432667
"Loga","NE0307",1988,7,154.516445488975,26.2578528722127
"Loga","NE0307",1988,8,195.773831026773,29.3374240994454
"Loga","NE0307",1988,9,90.8929819905829,13.9163007677094
"Loga","NE0307",1989,6,53.2844031008472,6.69081693769736
"Loga","NE0307",1989,7,84.9269222884715,11.3968090850087
"Loga","NE0307",1989,8,151.382451641726,30.3629857598882
"Loga","NE0307",1989,9,88.8691014488615,13.5572471261963
"Loga","NE0307",1990,6,43.374034986199,7.06155458533011
"Loga","NE0307",1990,7,179.933915016174,28.9542806148529
"Loga","NE0307",1990,8,74.5620617172521,11.5333196022596
"Loga","NE0307",1990,9,54.9719465498899,10.3916068818511
"Loga","NE0307",1991,6,60.7811385888136,10.0237762649431
"Loga","NE0307",1991,7,121.021850757949,17.6045652456805
"Loga","NE0307",1991,8,203.929790579629,35.1593034371086
"Loga","NE0307",1991,9,19.1904873393594,1.15913657462738
"Loga","NE0307",1992,6,64.1091202587686,10.3756017684936
"Loga","NE0307",1992,7,133.290089732474,20.946957447208
"Loga","NE0307",1992,8,220.380834234885,28.3156937582386
"Loga","NE0307",1992,9,76.8665347582374,7.40884234349143
"Loga","NE0307",1993,6,68.0891466344289,12.3119457730807
"Loga","NE0307",1993,7,102.488949605284,19.5133499407586
"Loga","NE0307",1993,8,142.476097205454,20.9837506612142
"Loga","NE0307",1993,9,67.5396042294707,13.4294292181074
"Loga","NE0307",1994,6,58.5208763283547,9.06249495782039
"Loga","NE0307",1994,7,165.017609728431,26.0694362409413
"Loga","NE0307",1994,8,236.554081278117,36.8083468569985
"Loga","NE0307",1994,9,111.717631802358,16.3490245975308
"Loga","NE0307",1995,6,52.6593984496166,6.09964213911823
"Loga","NE0307",1995,7,126.854940546987,21.5155719121297
"Loga","NE0307",1995,8,190.220768175845,28.8224492276484
"Loga","NE0307",1995,9,53.8219954200449,9.31507366515119
"Loga","NE0307",1996,6,88.1225100723309,14.2801811585732
"Loga","NE0307",1996,7,84.6087842675781,13.4367625222557
"Loga","NE0307",1996,8,197.87648616151,37.2813432174613
"Loga","NE0307",1996,9,43.4151759944133,6.11331637257814
"Loga","NE0307",1997,6,94.7048649528399,10.668460644302
"Loga","NE0307",1997,7,125.283629772441,15.7669241603948
"Loga","NE0307",1997,8,98.6023244478395,15.1390702788981
"Loga","NE0307",1997,9,64.3205629116013,7.6251292069753
"Loga","NE0307",1998,6,67.3581947102234,11.3145652857309
"Loga","NE0307",1998,7,140.121118305845,20.9916959856345
"Loga","NE0307",1998,8,159.47782498123,20.6279982322425
"Loga","NE0307",1998,9,108.928668449413,13.8126137378974
"Loga","NE0307",1999,6,27.2411499575062,1.76078130167503
"Loga","NE0307",1999,7,147.286136321624,24.2730507044238
"Loga","NE0307",1999,8,222.088230254783,36.499079617587
"Loga","NE0307",1999,9,126.376660344363,14.7959423478194
"Loga","NE0307",2000,6,59.0574760029671,9.56640918387938
"Loga","NE0307",2000,7,200.867556077661,38.0600934028625
"Loga","NE0307",2000,8,113.618032138649,11.4116650814743
"Loga","NE0307",2000,9,39.8774955449689,5.81048408937454
"Loga","NE0307",2001,6,67.5233887195738,7.63407231288762
"Loga","NE0307",2001,7,197.480271033621,31.3553917010899
"Loga","NE0307",2001,8,103.691151161005,16.2188878854116
"Loga","NE0307",2001,9,71.5216662684328,12.8500202151533
"Loga","NE0307",2002,6,58.9844066512706,12.3645543772181
"Loga","NE0307",2002,7,117.484219278029,14.6108923618979
"Loga","NE0307",2002,8,113.104738506429,16.8074041596774
"Loga","NE0307",2002,9,125.442561947077,16.8981189727783
"Loga","NE0307",2003,6,95.534260223161,16.1803698539734
"Loga","NE0307",2003,7,106.686362444336,15.7688935589544
"Loga","NE0307",2003,8,147.916823096037,20.2901205052157
"Loga","NE0307",2003,9,92.1044517688808,15.6059306836596
"Loga","NE0307",2004,6,41.9391949293742,7.86660442210282
"Loga","NE0307",2004,7,118.573681727209,20.1628879145755
"Loga","NE0307",2004,8,172.085631748932,22.7804085239287
"Loga","NE0307",2004,9,65.6810909213636,7.51754570007324
"Loga","NE0307",2005,6,77.701537408094,11.1268202305749
"Loga","NE0307",2005,7,138.645299663369,23.8549045275769
"Loga","NE0307",2005,8,145.420681120401,21.5835781097412
"Loga","NE0307",2005,9,67.6076528562364,9.97211531451161
"Loga","NE0307",2006,6,33.473017551705,5.69535895083154
"Loga","NE0307",2006,7,187.440971814521,29.0305341130538
"Loga","NE0307",2006,8,142.092900314299,21.8403499115932
"Loga","NE0307",2006,9,91.8399493437741,15.1249191198016
"Loga","NE0307",2007,6,52.8877051712139,8.59403698482823
"Loga","NE0307",2007,7,167.254246811751,26.8151161930017
"Loga","NE0307",2007,8,211.8650586808,36.9231958941381
"Loga","NE0307",2007,9,51.3439397538315,3.47813670118601
"Loga","NE0307",2008,6,74.509753556465,12.058720454429
"Loga","NE0307",2008,7,117.330780231796,19.0863768555236
"Loga","NE0307",2008,8,181.961544407907,21.7793436050415
"Loga","NE0307",2008,9,46.1350098135021,4.83028722873756
"Loga","NE0307",2009,6,58.1284334176639,10.7123493791997
"Loga","NE0307",2009,7,130.270223069045,17.4339478901827
"Loga","NE0307",2009,8,120.944645518347,17.7474659368278
"Loga","NE0307",2009,9,75.134654241787,8.15440747802323
"Loga","NE0307",2010,6,84.6118604268564,9.8778508847633
"Loga","NE0307",2010,7,117.044954138823,21.2589792839372
"Loga","NE0307",2010,8,186.547934526074,25.7771601271609
"Loga","NE0307",2010,9,83.3292722517899,12.1200228440091
"Loga","NE0307",2011,6,52.4621570762463,7.1912277161152
"Loga","NE0307",2011,7,75.0217393614211,10.8617753982544
"Loga","NE0307",2011,8,132.475299095221,17.4024522040235
"Loga","NE0307",2011,9,53.0189402434299,6.28145661636826
"Loga","NE0307",2012,6,33.7312257582667,4.86965843261556
"Loga","NE0307",2012,7,144.069489804779,23.0622469195883
"Loga","NE0307",2012,8,162.094011663518,20.7515993072583
"Loga","NE0307",2012,9,93.9526404724226,7.16127035298299
"Loga","NE0307",2013,6,58.2547093457071,8.61139819693737
"Loga","NE0307",2013,7,106.604965356479,18.7701511383056
"Loga","NE0307",2013,8,197.106141277757,33.7575063527928
"Loga","NE0307",2013,9,43.8207102843478,7.63509472033863
"Loga","NE0307",2014,6,53.3802858508638,9.86941346552027
"Loga","NE0307",2014,7,125.843210624979,23.4789975484212
"Loga","NE0307",2014,8,144.74552406585,20.3458154882779
"Loga","NE0307",2014,9,58.6192065904725,10.3801802832906
"Loga","NE0307",2015,6,49.5329990385008,9.37593584527013
"Loga","NE0307",2015,7,149.369740632743,28.4273478955718
"Loga","NE0307",2015,8,162.789298528718,26.8914702291319
"Loga","NE0307",2015,9,100.264863842513,11.7666105474914
"Loga","NE0307",2016,6,55.3979254958588,8.61381975434043
"Loga","NE0307",2016,7,130.727064281256,18.0279965400696
"Loga","NE0307",2016,8,111.043291285058,17.4714608192444
"Loga","NE0307",2016,9,63.7746072610219,8.14124743143718
"Loga","NE0307",2017,6,67.5015187364669,9.99617211023968
"Loga","NE0307",2017,7,145.759919236084,24.7410548943516
"Loga","NE0307",2017,8,120.252362795021,16.1434364196679
"Loga","NE0307",2017,9,39.8142117227615,4.32363811672387
"Loga","NE0307",2018,6,53.4752109044695,5.22055663268821
"Loga","NE0307",2018,7,136.437466897747,20.2303504733478
"Loga","NE0307",2018,8,171.77079715185,29.7230505096816
"Loga","NE0307",2018,9,61.4810502169764,9.71211286375031
"Loga","NE0307",2019,6,57.8270721990477,9.48564320580666
"Loga","NE0307",2019,7,125.197315822663,21.3165129601405
"Loga","NE0307",2019,8,131.242607088892,23.4334346831904
"Loga","NE0307",2019,9,64.8576493764405,11.4209752661167
"Loga","NE0307",2020,6,69.0814941440309,12.0843720436096
"Loga","NE0307",2020,7,185.179227729811,31.1508512496949
"Loga","NE0307",2020,8,208.122122141844,28.9109134887901
"Loga","NE0307",2020,9,120.085110763316,17.1683955192566
"Loga","NE0307",2021,6,33.5575116701353,5.30591339349747
"Loga","NE0307",2021,7,153.489174287271,18.9971877705584
"Loga","NE0307",2021,8,159.102200097322,30.3800226847331
"Loga","NE0307",2021,9,58.8918997538479,8.08742383067144
"Tibiri","NE0308",1981,6,73.8056707185404,7.5326619386673
"Tibiri","NE0308",1981,7,192.828048493116,23.2467919238654
"Tibiri","NE0308",1981,8,153.80523193672,26.8002431432143
"Tibiri","NE0308",1981,9,91.6625973329037,8.39087081421066
"Tibiri","NE0308",1982,6,75.037748112952,6.60097556559176
"Tibiri","NE0308",1982,7,117.841000287595,16.8385573404025
"Tibiri","NE0308",1982,8,213.83563497618,35.6551117963393
"Tibiri","NE0308",1982,9,36.3484186260301,6.01304780642191
"Tibiri","NE0308",1983,6,66.6752870786616,9.55201996098343
"Tibiri","NE0308",1983,7,146.331133508896,22.9000924349901
"Tibiri","NE0308",1983,8,102.548659202743,20.2820101278155
"Tibiri","NE0308",1983,9,88.625269605697,12.3418099827244
"Tibiri","NE0308",1984,6,59.4991456390736,7.03098003069559
"Tibiri","NE0308",1984,7,58.1038376587008,7.76241855323314
"Tibiri","NE0308",1984,8,43.403119551735,6.54892373085022
"Tibiri","NE0308",1984,9,92.1106886367976,16.6305624898039
"Tibiri","NE0308",1985,6,52.3901131597711,6.4502973526281
"Tibiri","NE0308",1985,7,120.880133135933,20.4796329793476
"Tibiri","NE0308",1985,8,209.781175810459,35.0910044624692
"Tibiri","NE0308",1985,9,90.4595918034148,10.8289937785331
"Tibiri","NE0308",1986,6,51.9674718141418,7.71724678605698
"Tibiri","NE0308",1986,7,146.485674494366,29.7230896403392
"Tibiri","NE0308",1986,8,155.330640027321,26.5735076152561
"Tibiri","NE0308",1986,9,127.095873267909,15.331471328808
"Tibiri","NE0308",1987,6,50.9269099770196,7.01050972938537
"Tibiri","NE0308",1987,7,157.853124221296,25.900409006398
"Tibiri","NE0308",1987,8,143.854302383981,24.3328522915484
"Tibiri","NE0308",1987,9,60.3849915638352,6.91878068447114
"Tibiri","NE0308",1988,6,84.0879817821815,15.117092649658
"Tibiri","NE0308",1988,7,129.435159284733,24.7698815342756
"Tibiri","NE0308",1988,8,215.495181801752,29.1512407904144
"Tibiri","NE0308",1988,9,112.926183764273,21.0880870356959
"Tibiri","NE0308",1989,6,82.8540195745607,11.1931859215623
"Tibiri","NE0308",1989,7,133.177575268798,21.3779464526823
"Tibiri","NE0308",1989,8,191.243227445317,35.4754334504384
"Tibiri","NE0308",1989,9,97.8056681331625,14.7859277725219
"Tibiri","NE0308",1990,6,49.8412247185247,7.1290553410848
"Tibiri","NE0308",1990,7,217.625954211705,30.4200497672646
"Tibiri","NE0308",1990,8,61.0385150449731,8.93496585754027
"Tibiri","NE0308",1990,9,82.8611109885409,12.8569347381592
"Tibiri","NE0308",1991,6,103.377531139834,19.4685468673706
"Tibiri","NE0308",1991,7,125.123218559426,20.6910452824443
"Tibiri","NE0308",1991,8,248.293012883647,42.1797745437132
"Tibiri","NE0308",1991,9,24.0752929562653,1.35275069107931
"Tibiri","NE0308",1992,6,84.7720557732228,10.6056784363618
"Tibiri","NE0308",1992,7,166.950347250417,17.8373888333638
"Tibiri","NE0308",1992,8,238.186222510691,27.7970023155212
"Tibiri","NE0308",1992,9,72.9688810034601,9.60192979769747
"Tibiri","NE0308",1993,6,69.6753155120698,10.7536573453781
"Tibiri","NE0308",1993,7,151.535981184224,24.3285398483277
"Tibiri","NE0308",1993,8,139.879460025767,23.288434401241
"Tibiri","NE0308",1993,9,75.9867852498439,13.3495833414411
"Tibiri","NE0308",1994,6,118.231831214388,18.2720794677735
"Tibiri","NE0308",1994,7,171.419461122995,31.9573402860271
"Tibiri","NE0308",1994,8,273.113554816995,36.4092884068235
"Tibiri","NE0308",1994,9,136.085583047285,20.0775328514603
"Tibiri","NE0308",1995,6,44.8645487608248,5.34157640843775
"Tibiri","NE0308",1995,7,168.072472002513,29.9806501091056
"Tibiri","NE0308",1995,8,191.612620881909,30.632778940374
"Tibiri","NE0308",1995,9,68.0821832232725,10.8326210994874
"Tibiri","NE0308",1996,6,123.286237085422,21.7594206730524
"Tibiri","NE0308",1996,7,95.1837888034311,16.4090326048626
"Tibiri","NE0308",1996,8,213.237268746286,42.6634644873348
"Tibiri","NE0308",1996,9,71.9950257504464,9.157467943642
"Tibiri","NE0308",1997,6,92.8245457307798,11.6851588884989
"Tibiri","NE0308",1997,7,146.079997976092,16.0024675308632
"Tibiri","NE0308",1997,8,148.947496269834,23.9226059426509
"Tibiri","NE0308",1997,9,69.957636654372,9.8435510928642
"Tibiri","NE0308",1998,6,91.9134035401415,14.6829768469954
"Tibiri","NE0308",1998,7,148.202253319421,26.1265165781895
"Tibiri","NE0308",1998,8,143.543170885169,19.692891474693
"Tibiri","NE0308",1998,9,137.426124994378,23.8858850797018
"Tibiri","NE0308",1999,6,26.4350774793371,3.73798527747146
"Tibiri","NE0308",1999,7,191.547467433101,29.9057915422749
"Tibiri","NE0308",1999,8,269.628309704009,36.6314379374186
"Tibiri","NE0308",1999,9,138.302329755382,22.258227666219
"Tibiri","NE0308",2000,6,71.976950578259,13.3047872562997
"Tibiri","NE0308",2000,7,208.444912198192,31.7949680426182
"Tibiri","NE0308",2000,8,170.532028920796,20.8215510362045
"Tibiri","NE0308",2000,9,74.0226513860131,13.6420990573473
"Tibiri","NE0308",2001,6,53.9895711858038,5.4280594587326
"Tibiri","NE0308",2001,7,168.67385433644,29.5863754905959
"Tibiri","NE0308",2001,8,173.315701166789,26.1132736206055
"Tibiri","NE0308",2001,9,71.0058248637073,11.7736724404446
"Tibiri","NE0308",2002,6,69.9691167925986,10.8263885974884
"Tibiri","NE0308",2002,7,183.42732464166,26.0069913639448
"Tibiri","NE0308",2002,8,161.610428853657,25.3462000403174
"Tibiri","NE0308",2002,9,138.781623698815,21.813745517769
"Tibiri","NE0308",2003,6,91.8949358563669,14.672351181181
"Tibiri","NE0308",2003,7,163.575565764975,30.9653220880388
"Tibiri","NE0308",2003,8,207.634069952891,30.753956755412
"Tibiri","NE0308",2003,9,136.424902554956,21.6861972808838
"Tibiri","NE0308",2004,6,45.4346519335416,8.42220985105454
"Tibiri","NE0308",2004,7,161.204007148743,25.6512479782104
"Tibiri","NE0308",2004,8,192.606466067384,29.880739655276
"Tibiri","NE0308",2004,9,69.5711193571351,10.2713731569777
"Tibiri","NE0308",2005,6,95.7632184823355,12.0672629276912
"Tibiri","NE0308",2005,7,163.404632649572,28.3712045613426
"Tibiri","NE0308",2005,8,160.87427048329,24.6904091710195
"Tibiri","NE0308",2005,9,88.3484254353521,12.9347326755524
"Tibiri","NE0308",2006,6,53.4474956826755,8.23503085752258
"Tibiri","NE0308",2006,7,199.782186011629,32.5280170440673
"Tibiri","NE0308",2006,8,188.520821921116,30.0877772533533
"Tibiri","NE0308",2006,9,147.164734261718,25.6396049562062
"Tibiri","NE0308",2007,6,60.2211995277474,8.75334835052491
"Tibiri","NE0308",2007,7,143.273052423253,19.5217571258545
"Tibiri","NE0308",2007,8,253.921534540928,47.0676641464233
"Tibiri","NE0308",2007,9,66.2994328830171,5.12219929695129
"Tibiri","NE0308",2008,6,83.1967842380572,13.2553112705793
"Tibiri","NE0308",2008,7,137.016312570709,23.4598300529548
"Tibiri","NE0308",2008,8,195.333376845982,27.6603512763977
"Tibiri","NE0308",2008,9,82.4915540898173,9.22966873761724
"Tibiri","NE0308",2009,6,63.9112582183158,7.41563682011196
"Tibiri","NE0308",2009,7,151.117230115515,23.0210231867703
"Tibiri","NE0308",2009,8,139.476837843026,21.2678486897395
"Tibiri","NE0308",2009,9,78.6169089538457,9.71345329569063
"Tibiri","NE0308",2010,6,108.057816230941,13.5055691801733
"Tibiri","NE0308",2010,7,117.370108128393,18.8245335885606
"Tibiri","NE0308",2010,8,211.488013267517,29.7123136520386
"Tibiri","NE0308",2010,9,82.7130330119536,12.3559679186292
"Tibiri","NE0308",2011,6,67.0323419665931,9.98464384086406
"Tibiri","NE0308",2011,7,86.3493523817384,12.5889211475268
"Tibiri","NE0308",2011,8,158.957001885324,27.4821882247925
"Tibiri","NE0308",2011,9,81.4949184872024,12.6748805430174
"Tibiri","NE0308",2012,6,48.202635279156,8.65127295993624
"Tibiri","NE0308",2012,7,147.755768752708,21.7414684295655
"Tibiri","NE0308",2012,8,180.014832470282,30.0028076171875
"Tibiri","NE0308",2012,9,110.755386647724,10.2520838578542
"Tibiri","NE0308",2013,6,74.0679696529637,10.3583924068846
"Tibiri","NE0308",2013,7,127.117081138541,22.6104301896373
"Tibiri","NE0308",2013,8,180.898032204805,27.3713855743408
"Tibiri","NE0308",2013,9,63.0895054484461,7.07098054885864
"Tibiri","NE0308",2014,6,69.9160311070534,12.1074995994568
"Tibiri","NE0308",2014,7,160.464646346696,26.7490682601929
"Tibiri","NE0308",2014,8,176.857059298761,31.7084148845634
"Tibiri","NE0308",2014,9,105.417343687336,18.3616942941867
"Tibiri","NE0308",2015,6,52.1195301861043,11.5827937126159
